"Ctrl_1"	"CD_1"	"Ctrl_2"	"CD_2"	"Ctrl_3"	"CD_3"
"hp637"	4.90635813214482	4.5	4.74792916320787	4.5	4.69909860690017	4.5
"hp638"	4.81707425580369	4.5	4.51379591958135	4.5	4.73542891450945	4.5
"hp639"	4.5	4.5	4.5	4.5	4.66639759799116	4.5
"hp642"	6.10351005288311	5.57007125030321	5.77475719177909	5.65429407746974	6.13392676766651	5.53038185155823
"hp643"	4.57659564935399	4.5	4.5	4.5	4.5	4.5
"hp645"	5.27707147566547	4.5	4.83652619905149	4.74646977826883	4.98536484324823	4.5
"hp649"	5.821705080416	5.02067289585039	5.38833439082643	5.41395018584317	5.73323785200468	4.99324937105266
"hp653"	4.5	5.20319590503783	4.5	4.5	4.5	4.5
"hp654"	5.44563140998396	4.64410433884466	4.97212238857675	4.94332603427	5.12566516480523	4.5
"hp656"	5.67217459205676	6.72686629887586	5.78380261936997	5.872256950531	5.13311693332024	6.08501021559841
"hp658"	4.5	5.8204162589905	5.41320092277682	5.59307224739647	4.77715477185588	5.52365329096487
"hp659"	5.87578557482421	5.37626085795853	4.96616201257695	4.95871184531557	4.94862426769166	4.69354854215317
"hp661"	6.82839972873023	6.10798691010883	5.6963190490083	5.46827419930884	6.19390457743447	6.15129330514114
"hp663"	4.5	6.18228631124393	5.09744828815061	5.38251249044018	4.85341737187329	4.71121587598938
"hp665"	8.09657580492238	9.52694983516617	7.13213151872721	7.2404268474774	7.373860860047	7.97380093071991
"hp668"	5.842329502499	4.99808712415975	5.88140475512694	5.62999833036739	5.85595268765015	5.25296277918147
"hp669"	5.48161596211306	4.54362478464419	4.5	4.5	4.69064424117905	4.5
"hp670"	5.53394445311234	6.02068451233204	5.16684674617792	5.00488746562827	5.66765035292398	5.03479910462192
"hp671"	4.5	4.5	4.5	4.5	4.5	4.88822949668615
"hp672"	6.3660234039891	6.187768658948	5.52393108218181	5.51903709003551	5.70108766263531	5.46027863516648
"hp673"	4.5	5.87647915701987	4.5	4.5	4.5	4.5
"hp674"	6.05558536518029	4.5	5.68927002776911	5.60711622189794	6.42086296616947	5.56466533878013
"hp676"	4.5	5.50649266140785	4.8576100926277	4.5	4.73046526298029	4.5
"hp677"	4.5	4.96589039417339	4.5	4.5	4.5	4.5
"hp678"	4.69772908003348	4.5	4.5	4.5	4.5	4.5
"hp679"	6.48309267591863	5.16589284285609	5.89825355575011	5.74153740810703	6.12447488979487	5.8049849703733
"hp681"	7.0659820790829	8.35032711903254	7.54834820259012	6.9540405163816	7.21037624063287	6.84446936333715
"hp682"	6.21093105500498	4.53587765029913	4.5	4.5	4.91405248712069	4.99591014342748
"hp683"	6.36958397609823	4.5	7.74589251125453	7.40810114603911	7.56682567033507	6.11008391191177
"hp684"	5.32570648984905	4.5	4.92541140091185	4.65454844007247	5.18394052046733	4.66274559300197
"hp685"	9.21554504676049	5.02012623784668	8.54100186049973	8.95545603538951	9.12493592521533	8.39537005741147
"hp688"	5.10449918709379	5.00477169595976	4.5	4.5	4.85819213969435	4.5
"hp690"	4.5	4.5	4.86641698965013	4.5	4.88158125374161	4.5
"hp691"	4.5	5.62269033671826	4.5	4.5	4.5	4.5
"hp693"	6.89718369723157	4.52027452629363	6.44659408678326	6.25756020970256	6.51006917831955	6.21417471355855
"hp694"	5.21517404372206	4.52212054832995	5.01968764303153	5.32818967374324	5.64490812822444	4.5
"hp695"	7.56763264763612	4.5	7.32682589583845	7.17271005776379	7.98142554609316	7.33147366703536
"hp699"	4.5	5.21126757185472	4.5	4.5	4.5	4.5
"hp701"	6.38174714758116	5.69678026176119	6.05047876484669	5.74439738160404	6.0616343732682	5.85806916298981
"hp703"	4.5	4.5	4.99313675947192	4.71574794833553	4.7995825844734	4.5
"hp704"	5.29181425835379	4.5	5.35983715398006	5.12472407166191	6.24931464525588	5.21762191943679
"hp706"	5.43493193466294	4.5	6.48296337005173	6.23881010314486	7.16430010982685	5.57637923687584
"hp707"	6.26525358439348	4.52523042870227	4.5	4.5	4.93947939687147	4.7865404135612
"hp708"	5.02063532732875	4.5	4.82100170149607	4.5	4.5	4.5
"hp709"	5.34205351053478	5.5931154464567	4.94219950847352	4.89359794433414	5.34202377169465	4.6636820851495
"hp710"	5.27487885415944	5.15761883765893	5.41902839076056	5.15329838685631	5.66346181131039	4.90119545814041
"hp713"	6.2457108350864	4.5	7.501165668878	7.33688625996949	7.61529197093161	6.08463727103529
"hp716"	7.2616732260102	7.01482598253053	6.78865376214283	6.82889339616509	7.10840298806275	6.73865926191094
"hp717"	6.2757396401246	5.257319752835	5.44943438358488	5.6010252152062	5.64901545055315	5.21996315038823
"hp719"	6.63005598686042	7.04498167328064	5.75930079089345	5.75192776541406	6.04889289005944	5.81856351830862
"hp720"	7.08738426678292	4.5	7.12446375196625	7.21777048100041	8.38617574141604	7.18953799262987
"hp721"	4.5	5.32862458335676	4.65575863098623	4.72751460912625	4.5	4.5
"hp723"	5.11006893571365	4.5	4.78786607036911	4.76380350108369	5.59884005882748	4.59647917394506
"hp728"	4.5	4.68897955412811	4.5	4.5	4.5	4.5
"hp729"	8.79135522458222	8.21395884732024	7.80233500020347	8.2974368081679	8.41380972868637	7.9854151579123
"hp730"	5.33561304035471	4.87446525029238	4.5	4.5	4.80876407893102	4.5
"hp733"	6.14033421084874	4.5	5.93739423942943	5.91916803177484	6.08209726330412	5.38135878895678
"hp734"	4.53992874534647	4.5	4.5	4.5	4.5	4.5
"hp735"	8.15832150527209	5.44930186061839	9.79326627874052	9.43353082984653	9.3910509185774	8.34823596623644
"hp737"	6.45205575094421	5.70237573864588	6.24517178547167	6.12148074945882	6.51301165298197	6.03416366654464
"hp738"	7.03304528001534	9.4520353608889	6.71938683632175	6.79492994868884	7.00579775380608	6.62945057977782
"hp739"	8.29003266162608	7.38849628818728	7.56052429526014	7.62230733529079	7.71511892328589	7.67306845350592
"hp743"	5.79152365105391	4.5	4.5	4.55813354921161	4.5	4.5
"hp744"	5.65175469414407	7.50991604419602	6.1696857534492	6.99198544625238	6.94729289228151	7.07860515089259
"hp745"	5.23498602060468	4.5	4.54929894104364	4.5	4.89830931739298	4.7346221771712
"hp747"	4.5	4.62896761718151	4.5	4.5	4.5	4.5
"hp749"	5.12550741278096	4.5	4.5	4.5	4.63979865046221	4.5
"hp751"	5.68174833956006	4.5	5.06907633967706	5.07150684921551	4.83376135138945	4.5
"hp752"	6.4274350068142	7.1184750155206	5.79353804723997	5.73310662157787	6.00402117550405	5.73844127243775
"hp753"	7.19925133309299	5.54530503229975	6.68677605224473	6.75384184742805	7.11250050143903	6.68000027411487
"hp756"	4.9130898178176	4.5	4.59891053603889	4.5	4.88646455098041	4.5
"hp759"	7.812377632142	7.04894619628399	7.17018530794122	7.13185562430213	7.38854922656901	7.32137510816157
"hp761"	4.93114374716625	4.82631804354186	5.21999239629681	4.69263695990284	4.9185903079457	4.5
"hp762"	4.59949538873504	5.37342147781372	4.5	4.5	4.5	4.5
"hp763"	4.5	5.21785583558593	4.5	4.79087151395679	4.5	4.5
"hp765"	5.10542592205729	4.5	4.5	4.5	4.5	4.5
"hp767"	4.5	4.5	4.66921171310104	4.5	4.79962663077156	4.5
"hp768"	6.04894488591538	4.77789325740656	5.79992698422007	5.81600230294269	5.92617467893595	5.32893291886893
"hp769"	5.48078415238531	4.5	4.59349456342625	4.79767770784134	5.14934929611349	4.5
"hp770"	6.29762748549899	4.5	7.60313760870449	7.49105115689161	6.69401978018766	5.46562590831568
"hp771"	6.29715294990462	5.79098702630796	5.24400057639276	5.46927001098794	5.60139078966281	5.23290870079151
"hp772"	6.47549553082799	5.68473888694273	5.89658373023009	5.48900445110277	5.87347243073327	5.96623195130041
"hp773"	4.5	4.89737425936003	4.5	4.5	4.5	4.5
"hp775"	5.76450276095218	4.5	5.25386437325311	5.2383898992434	4.9986188397855	4.60853331482991
"hp776"	6.47663320855541	6.14795371477356	5.4192447046707	5.41525151989784	5.61349289474622	5.5299195455288
"hp777"	4.5	5.40968890791379	4.85166688896576	4.92224406169686	4.51110704526115	5.08173547253124
"hp778"	6.50295837112067	6.96339039046523	5.72288418058876	5.59632978283159	6.07118347707244	5.86413748361491
"hp780"	5.44683474957584	4.76737345539935	4.73127765008333	4.54201687487682	4.72820379209977	4.54173397433359
"hp782"	6.28028680789404	6.16022336095886	6.03088495393908	6.00068234990747	6.15524333427507	5.68083188205156
"hp783"	7.12179269739912	6.34485220420539	5.8346430963199	6.18563684790542	6.74874240680757	6.30163546908303
"hp784"	6.77512020935205	6.01450321655049	6.01987938579772	6.01641935982082	5.98851786322478	5.89355474573937
"hp785"	6.4383864260637	6.16871821657801	5.91093942883039	5.67709934408982	6.27881408480364	6.07385590629463
"hp786"	6.96401262519907	6.19337481903195	6.57705916279256	6.44129305911928	6.84006608845857	6.60347805966788
"hp788"	4.5	5.68780615741732	4.74104073802036	5.49424413736845	4.56021822979831	4.5
"hp790"	5.88759430854946	4.5	4.90240611375645	5.1575608447727	5.40597745147755	4.84894322876111
"hp791"	4.61637395259318	5.67727115828955	5.16590805977241	5.53207630328884	4.56502906681871	5.57554256730411
"hp793"	7.76045073210866	4.5	6.62005147760827	6.9071953456195	7.46929370029679	7.16815661165978
"hp795"	4.53209926394184	5.28424521878973	4.5	4.5	4.5	4.5
"hp797"	9.1834360317211	4.50253685215153	8.53901798078581	9.364834916722	9.28449002630049	8.39275261144086
"hp798"	5.82973210492956	6.10696291534646	4.96708018277936	4.86798527204999	5.12167166870973	4.94288711216055
"hp800"	5.59498995576671	4.59727282199608	5.03781149980758	5.09562455980382	5.41444925780198	4.83643987468161
"hp801"	7.28534222864568	6.25991320469957	7.02083301608999	7.24845687503475	7.34334045605943	6.71914957713468
"hp802"	4.59304759891697	4.5	4.5	4.5	4.59158209112343	4.5
"hp803"	6.39855907632247	6.68242533545735	6.11785519531943	6.17316223671153	6.47315642338631	5.88150657275435
"hp804"	5.79411061245826	4.5	5.6360427548871	5.38498452680674	6.25749896614827	5.73326679706641
"hp805"	5.11232757046846	4.5	5.021658731101	4.5	5.10101068955151	4.87863034690274
"hp806"	6.71549665357201	6.54824455462947	6.08411330871001	6.01380179492181	5.96596951028911	5.91042015149547
"hp807"	4.78113011778536	4.63805919096655	4.5	4.5	4.5	4.5
"hp808"	4.5	6.37081812188464	5.45387930082731	5.16401337072611	5.06659207057197	5.19088761673884
"hp811"	4.5	5.48463262200277	5.77786341337434	6.16328102325019	4.71968724776245	6.06476601870959
"hp813"	7.55010183350658	6.83794631866167	7.36388745161431	7.39057880573943	7.62224656376522	7.24681928803351
"hp815"	4.5	4.7403044437606	4.5	4.5	4.5	4.54534340073238
"hp817"	6.8080206973419	5.65003845205858	6.27798933754364	5.96239573385934	6.33230394578228	6.41195519667333
"hp820"	6.05566748388145	7.73929743283982	6.64729280845431	6.92613998434508	6.45141785483581	6.49036138463641
"hp821"	5.75971625125682	5.43985724275007	4.5	4.5	4.83926547069256	4.5
"hp823"	6.76044913454337	5.55119428144098	6.79479516131313	6.74141877794547	6.71503023518616	6.27922121324673
"hp824"	4.5	6.29939837525715	5.76947669152261	5.97432673703448	5.48590430561021	6.24490023209963
"hp825"	7.19389444081081	6.52690163284006	6.67737441761736	6.48554867975652	6.84254965917355	6.83074321214151
"hp827"	5.5586122468813	5.81671926549476	5.30621426765638	5.27575179702476	5.27697831886453	4.74751648635464
"hp830"	4.84130737667864	4.5	4.5	4.5	4.60104702867539	4.5
"hp833"	5.55115018953052	4.5	6.08861781142959	6.14294478081715	5.52354343831378	4.59986706725786
"hp834"	5.76280369278348	4.57213842569881	5.03752698637223	5.00215103508104	4.96899398869811	4.77448798913743
"hp837"	5.19247258552325	4.5	5.49290144817226	5.07078202261135	5.24717557086402	4.85539173005784
"hp838"	5.41663350327206	4.5	4.92192730248913	4.78403214303088	5.16858642647703	4.81940153849271
"hp840"	6.31654301212391	6.91183294880829	7.1216755072584	6.86091995442806	7.21828387169938	6.21911615687983
"hp841"	4.89024914557144	5.89045321548087	5.50669086826074	5.59885722083361	4.5	5.39158896731577
"hp842"	6.54211443418612	7.39905629612342	5.9251493082194	5.65644719907592	6.294425948765	6.03726502428275
"hp843"	5.74657186768841	5.83595202368045	5.64842325025431	5.31192837659061	5.57817335220213	5.34057404408982
"hp845"	4.5	4.67158554205127	4.79536803415972	5.25667728914076	4.5	5.10126398851476
"hp846"	4.70354861711459	4.5	4.5	4.5	4.5	4.5
"hp847"	6.36959320308321	8.05941693261583	8.38160175219854	6.75020073948881	6.94009436852735	6.01982840376637
"hp848"	5.35690693562219	7.08309174115584	5.7833715363539	6.0219524551463	5.84014607934826	5.64584276273082
"hp849"	5.03461175785097	4.5	6.24945753111607	6.03374634196352	6.35353948953369	5.06926066264719
"hp850"	6.45910558406962	5.26183359420198	5.6595476897155	5.8035652387006	6.39932544273713	5.97617136116824
"hp851"	4.5	5.26759928280477	4.5	4.5	4.5	4.5
"hp856"	4.56180541028054	6.49394805983813	4.5	4.5	4.5	4.65339451701724
"hp858"	6.06059677071844	4.80298792352098	5.29713918150237	5.18438249602016	5.18021362562433	5.20043932625277
"hp859"	4.53153351150347	4.5	4.5	4.5	4.5	4.5
"hp860"	4.5	4.63179957402159	4.5	4.5	4.5	4.5
"hp862"	6.9321029040533	7.43662693465497	6.26538462635154	6.31449198531836	6.39907428088749	6.21106210115834
"hp865"	5.50866561305725	4.5	4.5	4.78409617095082	5.03804058209208	4.5
"hp867"	4.85920470891332	4.5	4.75397058867601	4.75311897479927	4.96001365215274	4.5
"hp868"	5.05656579000693	4.5	5.08977963332002	4.77354892817428	5.32226372101678	4.86034542239759
"hp869"	5.52692697633989	7.40266143044819	7.23423481685544	7.48631963558685	6.64709852584455	7.79978411567094
"hp871"	5.06007248212423	4.50476663791973	4.5	4.5	4.5	4.5
"hp874"	4.5163051068982	5.40208309616164	4.5	4.5	4.5	4.5
"hp875"	7.55762564548169	6.89365882040496	6.8490948031389	6.79292366504784	7.09745590055791	7.14424602950395
"hp877"	5.6563025071172	5.32225002350134	5.54303168864037	5.49650218437873	5.50733315472478	5.01458321719766
"hp878"	5.7025166600371	6.09270322010694	6.27759498017435	5.67377578727973	5.9815315048095	5.66148489689668
"hp879"	5.78738051596956	4.5	4.62214885968824	4.5	4.73659957556019	4.84623511748904
"hp881"	5.19722559434995	5.9227874265158	4.96514722281014	5.33901050416835	4.5125514358627	5.10456582555685
"hp882"	4.5	4.5	4.5	4.5	4.53781825540074	4.5
"hp883"	4.60918922007022	4.84447482453059	4.5	4.5	4.79201251627051	4.5
"hp890"	8.10945784563076	5.70483365725149	8.7507731107767	8.67551085253899	9.37197627461222	8.79262430848738
"hp891"	5.0501736785819	6.11797109596334	5.27705765781141	5.79503737231516	4.91039075175045	5.22547693785888
"hp892"	4.5	5.58562706706565	4.5	4.5	4.5465725378838	4.85800361133745
"hp893"	5.86402392325929	5.09606431625461	5.91832081478431	5.82339430917012	6.19105559242795	5.64333179936817
"hp894"	5.29543849845907	4.97496866551983	4.68248558998646	4.6485375779326	5.07567000413352	4.63162757761987
"hp896"	6.45003220798452	5.92114142415611	5.75099074165875	5.80572639871682	6.15380876092059	5.90139871228372
"hp897"	5.26076217949541	4.5	7.3090408367619	6.88419453626912	7.05926333368145	5.83583005636039
"hp900"	4.89275730859928	4.99660932344159	4.60278595535782	4.5	4.5	4.5
"hp901"	4.65170529436395	5.93421688944372	5.45548484154595	5.50649941880975	4.84347916460178	5.7727743747741
"hp906"	5.97193419290914	4.5	5.62917443757662	5.30135769378967	5.40852743022173	5.53402524390823
"hp907"	5.60170469757593	4.87540887568267	5.01641140969282	4.95725689337533	5.06071184280054	4.83940156568909
"hp910"	4.5	4.84370999273609	4.73930688548381	5.1290436561305	4.50231957994175	5.63432136064423
"hp911"	4.6219655371308	4.5	4.6399027518841	4.5	4.5	4.5
"hp913"	4.5	4.83628914259337	4.62415600931482	4.52940028854194	4.5	4.56102542695218
"hp914"	5.37362545346997	4.5	4.5	4.5	4.69552037040198	4.66029707728238
"hp915"	9.02954125697798	5.3038223051978	10.9519031798704	10.9893447557685	10.5986019326822	9.72788033115082
"hp916"	6.50385353637992	6.32379384355149	5.50513553422454	5.54211215857754	6.22008455960982	5.96005959041357
"hp918"	5.70942985205761	4.5	6.1031318333146	6.42331339883237	6.50703969218572	5.48012605378682
"hp919"	4.5	4.70417006115958	4.5	4.5	4.5	4.5
"hp921"	4.5	5.98761925036134	4.55017855252472	4.68359422960042	4.92087943609613	4.58106017345055
"hp922"	4.64373183838516	4.5	4.5	4.5	4.5	4.5
"hp925"	5.0649355395802	4.5	4.7733884426799	4.83481617870517	4.92500958224474	4.5
"hp927"	5.92107244995795	5.10781870685619	5.86024831782228	5.97766143722692	5.7655710950015	5.20743138526388
"hp929"	6.26745750862647	4.5	5.54729332690877	5.69064924158847	6.21628458253123	5.97903092070626
"hp932"	4.5	5.76917756226112	5.26875137107215	5.56893444643906	4.91208890321888	5.56669807851057
"hp934"	4.58557517164604	4.5	4.51208980361814	4.5	4.5	4.5
"hp935"	4.60825530242372	4.5	4.5	4.5	4.5	4.5
"hp938"	6.3922740025002	5.99221235664858	4.94826956651111	5.13816340105808	5.46165965542167	5.30444835296903
"hp939"	6.41699148722562	4.70428140215234	6.11695435204724	6.14318996140112	6.25443939403622	6.04813979113717
"hp944"	6.03005084363295	5.48493742634804	5.36323779385827	4.98937422743104	5.46275988104128	5.6083268373229
"hp945"	8.22210166960711	9.32455276631358	7.43386834937372	7.88849661153337	7.91001661760841	8.28835268061255
"hp946"	4.5	4.5	4.5	4.5	4.52178208130983	4.5
"hp947"	7.58667751192519	4.5	6.98097051214591	7.87680687823769	7.81026839831434	7.06288418147433
"hp948"	4.5	4.5	4.79162026049192	4.5	4.5	4.5
"hp949"	5.64527306099915	5.28539334342824	5.50464638914553	5.2918146263968	5.68140474480012	5.37905496813935
"hp950"	7.3969638020259	7.53060511017187	7.36076430307133	7.20484002097309	7.23883131091002	7.15378522654158
"hp952"	4.92476042383791	4.5	5.89088824307578	5.55577857699852	6.077163856699	5.32058901574098
"hp953"	5.77057851683458	4.5	6.51885510584643	6.43704741195481	7.02318314781418	6.27546099676747
"hp954"	6.02101161868239	4.84234651297902	5.41477989978533	5.37202169296772	5.40598352704935	5.36890629071676
"hp955"	4.5	4.5	4.5	4.5	4.6058654682517	4.5
"hp956"	5.8495062332481	4.84221817373441	5.46048819868589	5.49399367528764	5.61869752732914	5.32239174210394
"hp958"	6.06325084865917	5.28636878982279	6.32241048838521	6.27836767282987	6.39510713216577	5.86169440342202
"hp960"	5.5226192146064	4.5	4.85490885555728	4.89248126830181	5.17719499893922	4.91002877500239
"hp964"	5.9339504138077	5.2165736006159	5.93723230589781	5.78974369973379	6.23131142453863	5.8579182197656
"hp968"	6.72480568457497	5.75091397471771	5.72903257703024	5.90665401787863	5.90470680048259	5.88972413981992
"hp969"	5.16033387345928	4.5	4.5	4.58325939204108	4.94465449132881	4.5
"hp970"	5.77715932526792	7.88110034711667	4.9612255529314	4.83231541060346	4.8113043408989	4.68469886836951
"hp971"	4.5	4.51057331745222	4.5	4.5	4.5	4.5
"hp972"	5.40254043774584	6.50505975608537	5.26219354037432	5.40501135482157	5.23996494035129	5.4003995824703
"hp975"	6.64282065474837	6.1965768035171	6.63808415050628	6.20948166883489	6.19446623784678	6.39684315799724
"hp978"	7.97353870187364	10.8621274118212	7.81821244177539	7.60681456277015	8.06829846101626	7.87292950763509
"hp979"	4.98398407900333	5.4173224416209	4.5	4.5	4.78599276512317	4.5
"hp980"	4.98674770356491	5.62675161450744	4.68606421019031	4.92209296269709	4.54039470148499	5.81631167941106
"hp981"	4.5	4.68907005589344	4.5	4.5	4.5	4.5
"hp983"	5.63933766512295	4.52339952118191	5.02542915208122	5.04057524820829	5.35981115076708	5.13384403188576
"hp985"	4.5	4.76674124817577	4.5	4.5	4.5	4.63166078446829
"hp987"	5.10146843209455	4.5	5.11664512016675	5.09309853126604	5.11436055004032	4.56899595066693
"hp988"	7.61570101231124	4.5	7.07437463466321	6.97497856249292	7.19967595798408	7.86467219771525
"hp991"	5.04399258861867	5.11096450495446	5.01889046281673	4.62236200376393	4.83300304965284	4.59677184702533
"hp993"	7.28828786836343	4.5	7.34055201266362	7.74919391398108	8.0739995539671	7.5161587513304
"hp995"	5.10825255209585	4.95858686542479	4.92738802551072	4.5957496123326	4.88237504158187	4.66976549128307
"hp996"	4.58409534140093	4.76017190290206	4.5	4.5	4.63441051828204	4.5
"hp997"	5.39929996657178	4.5	5.19571470500106	5.22167953144701	5.45786105563807	5.01207219296302
"hp1000"	5.01746115197617	4.53467254624128	4.60576867402872	4.558613898371	5.03694780743482	4.5679259808078
"hp1002"	4.5	4.68871355415551	4.5	4.5	4.5	4.5
"hp1003"	5.04700405327647	4.62117500343854	4.96334319660765	4.68947641628561	4.87836283694797	4.60938526254408
"hp1004"	5.794127258625	5.84859973185181	5.39166861158151	4.991199569203	4.96089866904658	5.1352106895738
"hp1006"	4.92028252497017	4.5	4.5	4.5	4.61135584587803	4.5
"hp1007"	6.18951375166631	5.84056144921835	6.10773154465222	6.04811483803612	6.11895956852308	5.83803699062767
"hp1008"	6.12163816408831	6.43872850250911	6.48071375985836	6.46530555946396	6.53403453338939	5.81659869937391
"hp1009"	4.69291901554641	4.5	4.5110837626635	4.5	4.91401653921858	4.5
"hp1010"	5.38921823673251	5.12475899968661	5.14097947233799	5.17345356413605	5.47659307948911	4.94424587521129
"hp1011"	4.5	4.5	4.57326299792154	4.5	4.53272724137042	4.5
"hp1012"	4.6920894898588	4.5	4.5	4.5	4.5	4.5
"hp1013"	6.43501420720108	4.5	6.9264274019247	6.70090616805741	7.13578834784237	7.0940281685332
"hp1015"	7.71180574526719	10.2230248301861	7.41896093809349	7.36077160720396	7.78614109142833	7.457855589749
"hp1016"	6.63185402186391	4.5	6.06348499013039	6.42055586076281	6.43697280660306	6.22285208757682
"hp1017"	4.70828011137436	4.5	4.5	4.5	4.5	4.5
"hp1018"	4.64328842294009	4.5	4.58153518097282	4.51294029373989	4.72154222905611	4.5
"hp1019"	5.52322063643751	5.28934455113848	4.81702364742802	4.78571438708941	4.56609983997682	4.5
"hp1020"	5.50087292654462	4.50669912987712	4.5	4.54407611599664	4.75756998341486	4.64197103431248
"hp1021"	5.84664735128413	5.04007360831558	6.22718467683738	6.05911024886686	6.13109414696822	5.77849361217259
"hp1023"	6.69502742535115	9.31996533845458	6.88061993791792	5.2997065722302	6.74680925476448	4.59424391473161
"hp1024"	6.22719606164928	5.24788387408249	5.59253287223557	5.30855255980889	5.40628392830742	5.74023934826657
"hp1025"	5.07925971130927	4.5	4.607227259731	4.71032248766832	4.9228761875915	4.5
"hp1027"	4.5	4.88949565352362	4.5	4.86713255097486	4.5	4.91565563187316
"hp1028"	4.5	4.64574775712191	4.5	4.69205049914497	4.5	4.5
"hp1030"	6.65768260660947	6.91345921169511	5.93297261932994	5.79787614504138	6.70039618776642	6.45271750000057
"hp1031"	9.26473574664346	8.56428711095459	8.64094938897693	8.85471490694731	8.96818940471179	9.12100712072318
"hp1033"	5.90785465262827	4.68180909126399	5.27104670066356	5.62482957156017	5.47456896993176	5.10760388985507
"hp1034"	6.33399065025232	6.05956676014855	6.34598176304898	6.0705568136559	6.2438804652447	6.20423384629319
"hp1035"	7.02761082328573	7.87674889351063	6.60835147121346	5.98632688762678	7.67897006725852	7.23698222158291
"hp1037"	4.80834935544557	4.5	4.5	4.5	4.5	4.5
"hp1038"	4.62310709844611	6.09722614367992	5.60798716916992	5.88683705879186	5.52649299491146	6.21915220670938
"hp1039"	4.58048177559123	4.5	5.55896359050116	5.40614833601457	5.60566904922979	4.73882424977772
"hp1044"	4.5	4.98217912669393	4.5	4.5	4.5	4.5
"hp1045"	4.71092236747131	5.06389263885174	4.5	4.5	5.12378217382746	4.77523275532756
"hp1047"	5.51280193545819	4.5	4.66936861227765	4.5	5.1740869436991	5.56261652062103
"hp1048"	5.07869673560345	5.1128767490949	4.5	4.5	4.5	4.7285160554936
"hp1050"	5.32388132954995	5.11419568648512	5.19653207407003	5.39052587037509	5.46919381091371	4.7346330570095
"hp1051"	5.19495453897623	4.5	4.5	4.5	4.5	4.5
"hp1053"	4.5130487580266	4.5	4.66776581872954	4.69858107040211	4.98950982111091	4.5
"hp1056"	6.65997795607544	6.87056938662967	6.79970095451091	6.92710071653797	7.02179873495317	6.39455066943462
"hp1059"	4.74932180650851	5.25431577037253	4.74259434290323	4.71620012175673	4.98050639628843	4.5
"hp1060"	4.86930245532903	6.15380372165529	5.22641306673572	5.6174040070337	5.47573543322424	5.7803526146923
"hp1061"	4.84534817471477	4.86100458795741	4.89005426629441	4.5	4.64191354587655	4.5
"hp1062"	5.39611769337093	5.4851404553426	5.4034185549014	5.43199639133794	5.53315429251783	4.9283097007353
"hp1064"	4.72664306370852	4.5	5.02335799955286	4.97010868682826	5.29755971910651	4.70210939474573
"hp1065"	7.07866503226376	7.61456533866073	7.49213463605193	7.30558589828998	7.38524420177654	7.05315631431601
"hp1066"	4.80207328011746	4.5	4.87618284317382	4.62389756276721	4.5	4.5
"hp1068"	4.6226327486914	4.5	4.71951000430584	4.57207024554078	5.15415511881473	4.77554245081214
"hp1070"	6.88027954261465	5.2955246481866	6.53230858644905	6.62856590330095	6.39585276620234	6.51573671070445
"hp1072"	6.05566266111592	7.25055064582592	6.18559368015866	5.37760332761548	6.12264779936593	6.0131387528655
"hp1075"	5.13499877823615	4.5	4.67511627308324	4.6522640490781	4.93560297627493	4.64901123645404
"hp1076"	7.08338249431235	4.73554785405599	8.41334990751577	8.20652338451314	8.5719238656819	8.30349984652407
"hp1078"	5.67943871373068	6.19702876466793	6.42389731459273	5.96728332631664	6.51836391198748	5.97110299782076
"hp1079"	6.26472313048767	8.73782275351201	5.92485819933688	5.71257408921127	6.20024621274481	5.79179451074552
"hp1082"	4.72187922749921	4.60391164667653	4.56682335477554	4.5	4.6066587434034	4.5
"hp1083"	6.88339072504669	5.53617605759842	6.45682251153825	6.31236519913847	6.39360089792317	6.74354905487181
"hp1086"	5.5165446915772	4.5	4.5	4.5	4.5	4.66211688529382
"hp1087"	5.66980579905499	5.84234536453972	5.15641918391874	4.68809616906632	5.54040201297625	5.52228029397043
"hp1088"	4.65216955382591	5.81030148131108	5.43836447618631	5.66670155937696	4.9387036686238	5.64306327183398
"hp1090"	5.17404407639874	4.5	4.7613061201183	4.90040398342362	5.1350201453977	4.85046441525585
"hp1091"	4.5	4.5	4.5	4.53423601347334	4.5	5.41147239697216
"hp1092"	6.15275722979743	5.72919550472509	5.75488242926813	5.7408079549771	5.67848556059992	5.63411720202272
"hp1093"	4.82808957792717	4.5	6.12275216846328	6.08701240821323	5.19568679208499	4.5
"hp1096"	4.76479427678898	5.68876563713472	4.71808266158909	5.1697985821997	4.84131486774071	4.97841653433506
"hp1098"	5.14296754689922	4.5	5.65542926843034	5.63199571493572	5.72867128261239	5.22015418518974
"hp1099"	9.03087854512243	9.40875575497806	8.18774501535486	8.26034489824838	8.57148813921244	8.70387386415956
"hp1101"	6.00342789869172	5.88961458141894	4.67755829029431	4.75304280197548	5.09043445158119	5.00538266693829
"hp1102"	4.5	4.69412551828274	4.5	4.50833049136205	4.5	4.5
"hp1103"	6.38185706938684	4.5	6.48291521370911	6.67254813647296	6.49060967950225	6.4496649377832
"hp1105"	5.90310497192206	5.29470602389101	6.02850346504085	5.88462865761396	5.6223039465746	5.55190147369609
"hp1106"	6.41753318717094	4.5	7.10007198315978	7.3941309116995	7.16990663749027	6.92657250160405
"hp1107"	5.64294853894413	5.316880178759	4.98496501813528	5.11664582739861	5.10901374769639	4.8771038914912
