"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f268",0.0591314794348996,13.4206887802571,5.32504879439678,0.000105329993440876,0.00038673302992103,0.627255437899207
"f2882",0.0787605369620685,10.5018756645547,5.32371269118399,0.000105586195420945,0.000387433217068789,0.624744463610379
"f315",0.0591190371134669,15.3746473326179,5.32330100162644,0.000105665268785462,0.000387482991237449,0.623970720630687
"f282",-0.0739691906865616,16.2664385949479,-5.32276667406387,0.000105767989160551,0.000387619365479963,0.622966456927041
"f4123",-0.163597836779912,8.91474038877803,-5.32062268183082,0.000106181201128521,0.000388892758312818,0.618936493602717
"f2703",-0.0967919281798117,10.8090175788031,-5.31902126695985,0.000106490937599014,0.000389785826669658,0.615926022690751
"f2026",0.104552153864425,12.0423427832345,5.3178538608438,0.000106717322867228,0.000390372891007825,0.613731240254798
"f3480",-0.125603294644918,9.03339103358986,-5.31597964908343,0.000107081820746441,0.000391464134558217,0.610207280661773
"f566",0.0526991744793772,14.633297730284,5.31558516451149,0.000107158705209009,0.000391503237375718,0.609465502302792
"f5540",-0.221531123071508,7.10382574475252,-5.31480898177521,0.000107310149791134,0.000391814528404049,0.608005933548568
"f3749",-0.147637961985454,9.0527620442785,-5.3123107873635,0.000107799097385847,0.000393356977814487,0.603307719658004
"f4461",0.133953388154888,8.74411033793507,5.31033607771651,0.000108187228086246,0.000394529873076537,0.599593457390776
"f2302",-0.129621944761297,10.6266163583454,-5.3086411684372,0.00010852152311689,0.000395505119677392,0.596405098229748
