"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f4969",0.105933737602019,10.885903382637,10.3640045589252,5.70542167659873e-08,9.92575565208279e-06,8.79363153608095
"f2401",-0.126948123153026,12.8755481736375,-10.3152169367788,6.05308947211304e-08,1.0229721207871e-05,8.73528381462641
"f748",-0.432608432281629,13.1130047790171,-10.2741609759586,6.36310453346286e-08,1.04549342542869e-05,8.68599163813786
"f3355",0.239072099283021,9.92923801776772,10.1581610215759,7.33373530971843e-08,1.10533993273993e-05,8.54576947741365
"f246",-0.167293340686125,11.8662523188494,-10.1567059836816,7.34686536818104e-08,1.10533993273993e-05,8.54400163070613
"f278",0.129889212884429,12.6372957469298,10.1426735326578,7.47478139932471e-08,1.10533993273993e-05,8.52694096259297
"f1378",-0.113510508166437,14.7507108098059,-10.1318972161468,7.5746205729282e-08,1.10533993273993e-05,8.51382497637651
"f5592",-0.37897789150513,12.4825248697671,-10.1039035851403,7.8406499067603e-08,1.10533993273993e-05,8.4796961126213
"f2614",0.14798667708275,12.3505961804336,10.0878372800095,7.9977981743029e-08,1.10533993273993e-05,8.46007106692075
"f4665",0.222532947172908,9.26183476870275,10.0785673754241,8.08998818538062e-08,1.10533993273993e-05,8.44873535927604
"f27",0.118561011816519,15.6183219360147,10.0654564841544,8.22230888259627e-08,1.10533993273993e-05,8.43268707441585
"f1202",-0.156940749363276,13.9402279635711,-9.98929837436748,9.03779459744897e-08,1.15998103061219e-05,8.33910298401066
"f3900",-0.326424810638995,8.74516244975397,-9.97167213525947,9.23850874359757e-08,1.15998103061219e-05,8.31735492780995
"f2140",0.114493345973909,13.0603187157109,9.94449830123837,9.55727141470934e-08,1.15998103061219e-05,8.28376099573115
"f543",0.09021734476622,13.2141028169995,9.93961185432889,9.61582036750769e-08,1.15998103061219e-05,8.27771161558747
"f453",-0.117062326147705,14.8502172590583,-9.90541385787446,1.00363889532156e-07,1.15998103061219e-05,8.23530242723166
"f253",-0.0944763376982465,15.0219556973909,-9.90477680415343,1.00444063395073e-07,1.15998103061219e-05,8.23451120908258
"f1625",-0.143645668755978,12.9811475553273,-9.87403936380012,1.04394349580185e-07,1.15998103061219e-05,8.19628302168688
"f512",-0.212662603837332,14.2294334323353,-9.87020543897494,1.04898525146527e-07,1.15998103061219e-05,8.19150755250029
"f3771",0.101506278822862,11.1133907215057,9.86829719911515,1.05150428818504e-07,1.15998103061219e-05,8.18913008547473
"f2137",0.164335732998078,12.4589952105372,9.84550081774047,1.08209904392656e-07,1.15998103061219e-05,8.16069746059565
"f447",-0.095287386485694,14.9485972942892,-9.84529796546299,1.08237549406145e-07,1.15998103061219e-05,8.16044419979855
"f1766",-0.143952272633614,12.4894622357242,-9.83066851780935,1.10251176596383e-07,1.15998103061219e-05,8.14216748984382
"f310",-0.135810773234933,13.7928225280733,-9.819736889627,1.11781773026027e-07,1.15998103061219e-05,8.1284952089011
"f4108",-0.297913292762209,8.67940154764004,-9.78121191851612,1.17358218581586e-07,1.196851487776e-05,8.0802071746236
"f1580",0.163814275544251,12.196866370121,9.72959800707303,1.25296455303933e-07,1.25615005614028e-05,8.01525699603966
"f2826",0.118410580417789,12.4751620388535,9.59598478061243,1.48613392347783e-07,1.45432384228953e-05,7.84574601439304
"f3549",-0.226511137966016,11.2312061421583,-9.57548134101218,1.52581061546182e-07,1.45432384228953e-05,7.81955715758887
"f637",-0.12443991934034,14.9560548448681,-9.54839552973639,1.57995651108301e-07,1.45432384228953e-05,7.78488810724449
"f5738",0.168173908578369,10.9066794180907,9.53962521356293,1.59792282577366e-07,1.45432384228953e-05,7.77364461174206
"f147",0.1190523417776,15.3256207934646,9.53469841977419,1.60811052110517e-07,1.45432384228953e-05,7.76732467626725
"f2978",-0.143801710287809,11.316152762708,-9.52921149045034,1.61953763884856e-07,1.45432384228953e-05,7.76028298509271
"f573",-0.103329951853805,14.2498629163621,-9.52065736434262,1.63752470395411e-07,1.45432384228953e-05,7.74929818684445
"f4029",-0.16189688764473,10.9813691181702,-9.50061766025518,1.68049798095497e-07,1.45432384228953e-05,7.7235316909996
"f1272",0.0877956801808839,14.4668475467194,9.4923284806782,1.69862172098587e-07,1.45432384228953e-05,7.7128603696751
