"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f2431",-0.0207682775758631,9.15887316831205,-0.750571443931098,0.465276354049232,0.520936898391294,-7.61433566317077
"f855",0.0118344157617045,13.9289206714927,0.749476857674271,0.465914904320662,0.521553114885828,-7.61518000751541
"f1298",0.0139598989250835,12.4559018501809,0.748695145163785,0.466371263411563,0.521965188851352,-7.6157823103423
"f4995",0.0485835734943114,5.97606230088199,0.748272371303701,0.46661819093402,0.522142754327418,-7.61610781220103
"f2339",-0.0117598247723425,11.7932463074274,-0.748037773756448,0.466755245930182,0.522197329237191,-7.61628836019945
"f931",0.0219976567452544,10.6528198574449,0.747660821176999,0.466975518513879,0.522344968231768,-7.61657835618836
"f4288",-0.0324810879918793,6.65150732350973,-0.747132844068681,0.467284149948303,0.522591368301042,-7.61698431094602
"f1138",-0.0124975071919504,11.9725434895946,-0.746718179012671,0.467526632257569,0.522763710737905,-7.61730295583523
"f1185",0.0229677593145272,13.3203456474818,0.744931003394471,0.468572598083782,0.523834231273024,-7.61867442164869
"f4668",-0.0253043178260981,9.500943558828,-0.7446439745092,0.468740719013102,0.523923158156179,-7.6188944025696
"f376",-0.0142627192078812,13.0782009722012,-0.744097703332258,0.469060787780788,0.524181855228295,-7.61931285213607
"f5075",0.0251102755359263,7.77530453631332,0.743118082352363,0.469635098769043,0.524724520064013,-7.62006254142146
"f4957",-0.0393120246293011,7.25200322294584,-0.740808052883179,0.470991079142632,0.526140176228266,-7.62182675709832
"f1006",0.012223707326001,11.4928092580853,0.740275476686822,0.471304039490173,0.526390368879225,-7.62223277565402
"f3864",-0.025050470281224,11.9827320568505,-0.739896865622626,0.471526601930012,0.526539522449692,-7.62252125201446
"f6986",-0.0284724942314227,9.90483698315262,-0.739024618346512,0.472039587737841,0.5270128655095,-7.62318532666967
"f98",-0.00684735914179413,16.4758273558641,-0.738068910451714,0.472602049942678,0.527541257862038,-7.62391211094192
"f344",-0.00673381331594669,15.2988312828955,-0.735156669552541,0.474318512151793,0.52935735837318,-7.62612140604191
"f4671",-0.0348149265681279,8.97622454999451,-0.731806457140104,0.476297806069592,0.531466048462863,-7.62865295131203
"f6025",-0.0288264000737142,7.05574761613807,-0.726697237886925,0.479325964788692,0.534730988757033,-7.63249303175203
"f6554",-0.0221013346404622,7.9158444209514,-0.726452431997822,0.479471349810949,0.534730988757033,-7.63267640108695
"f2277",-0.0189772825149603,10.4422081157093,-0.726412544854727,0.479495040467845,0.534730988757033,-7.63270627271191
"f3255",-0.0217359280272422,8.21196507624796,-0.725986792013178,0.479747957188379,0.534912189777429,-7.63302502574947
"f3556",0.0189361413131941,9.68400277827559,0.725514816420425,0.480028426683445,0.535124037661624,-7.63337818225446
"f5451",-0.0199377189540773,8.47288840835837,-0.724723535596981,0.480498864454431,0.535547537827013,-7.63396978130926
"f2007",0.00740836817716684,12.8603064294478,0.723525842223629,0.481211455449669,0.536240723245063,-7.63486409395901
"f4894",-0.021406967452144,9.35251240201594,-0.721382044434241,0.482488542322034,0.537562578232215,-7.63646143020516
"f5305",-0.0434151274336338,7.05466506745446,-0.721054241733475,0.482683998457093,0.53767906796115,-7.63670528692655
"f5762",0.0224642460239526,8.7366275242673,0.718147208274536,0.484419437929757,0.539510633657411,-7.63886336215164
"f3969",0.0284132442611877,10.8465815947215,0.717453816323936,0.484833932468059,0.539870615690619,-7.63937691448628
"f5372",0.037785209783034,7.14268512960169,0.716109459970291,0.485638166357117,0.54066436175463,-7.64037128214629
"f6314",-0.0355004663051091,8.99672639495251,-0.715646393498594,0.485915371856544,0.54087117510942,-7.64071339283172
"f4486",0.048788932940834,5.39022804591541,0.713434976856445,0.487240501342772,0.542244132726716,-7.64234433616514
"f5421",-0.0313263285938312,6.9272914724922,-0.712176587110312,0.487995521866656,0.542982225703775,-7.64327031614608
"f6173",0.0586941468124333,5.16959161762455,0.71081341692134,0.488814199207308,0.543790857308864,-7.6442716821256
"f5195",0.0350018298316499,7.42355098535407,0.710433186884818,0.489042699858716,0.543942754731911,-7.64455067541516
"f2532",0.0133602396401873,10.8798242307999,0.709423669578754,0.489649682702464,0.544515486592418,-7.64529073326687
"f5061",0.0466483851325634,7.881544663822,0.707725625645777,0.490671663581314,0.545450310898462,-7.64653332697544
"f305",-0.0094238511527962,15.053611595244,-0.707720512469123,0.490674742906292,0.545450310898462,-7.64653706450622
"f3177",-0.0179553667932808,12.201938860059,-0.706489117962415,0.49141666513403,0.546172411549753,-7.64743643312115
"f3595",-0.0206605811697997,9.25370446246406,-0.704317197067599,0.492726887588749,0.547525744897135,-7.64901917406815
"f1116",-0.00692968051533782,12.8188281436418,-0.701775649656398,0.494262724005538,0.549129228492254,-7.65086550577757
"f2965",0.0151404061929217,9.44966055002097,0.700064875106065,0.495298129163396,0.550176231737368,-7.65210481036667
"f1029",-0.0157961821201429,13.8483144538279,-0.698206972116731,0.49642403492214,0.551323350838238,-7.65344750085906
"f3216",-0.0928755297316286,10.2167786230395,-0.69657414435504,0.497414792269654,0.552244617859156,-7.65462478287439
"f2705",0.0142904223638212,11.2407276684019,0.696532145551394,0.497440291454537,0.552244617859156,-7.65465503041973
"f3297",-0.0323619896418172,9.57452253049203,-0.694060379490725,0.49894236094972,0.553715208830718,-7.6564321982321
"f4114",0.0862775495368417,8.2644354800036,0.694044258664286,0.498952166199109,0.553715208830718,-7.65644376953796
"f4994",0.0323131655204119,6.39406864407823,0.6937994462436,0.499101083622045,0.553776572805176,-7.65661946165828
"f893",0.00783605208356164,13.1489311447979,0.692172548975578,0.500091377447002,0.554771286121346,-7.65778555046855
"f6666",0.0369277187254333,9.59285928039939,0.691978875080575,0.500209343926687,0.554798100379965,-7.65792419713467
"f4062",0.0222959421118105,9.34221130650928,0.690246527158013,0.501265242599544,0.555864999995557,-7.65916273280715
"f3121",-0.0101816462857514,11.6782207881853,-0.688582714926609,0.502280599683274,0.556886550539187,-7.66034953790193
"f6552",0.0227882924557825,9.76524995410008,0.68738367941555,0.503013070211486,0.55759413611337,-7.66120315563708
"f2418",-0.0134986540898296,9.68430449949973,-0.685232991846662,0.504328456662997,0.558883543410103,-7.66273078835308
"f4001",-0.0191411545171789,10.1465186975941,-0.685172908481931,0.504365233258348,0.558883543410103,-7.66277340126289
"f5876",0.0221537389294628,7.89538133107345,0.684773080660886,0.504610004955951,0.559050042950824,-7.66305688203197
"f3231",0.0167739156780762,11.0288715630543,0.683695590148866,0.505269982681594,0.559676394674462,-7.66382005978354
"f709",0.00722860094826849,13.3763159466051,0.683351999151369,0.505480542922419,0.559804795241735,-7.66406318604476
"f2024",-0.0141321974554618,11.0052206246835,-0.681705808390822,0.506490076289633,0.560817821275399,-7.66522645007308
"f723",0.0101410561673347,13.089709201155,0.681124677395439,0.506846738054974,0.561107702712928,-7.66563647327379
"f5387",0.0255686349269073,9.87949156840778,0.680771779428553,0.50706339615282,0.561238088309625,-7.66588530447382
"f4624",-0.0330955917752149,8.29202939660898,-0.680623767430441,0.507154282673701,0.561238088309625,-7.66598963299189
"f6835",-0.0300986698606378,7.94885930518852,-0.677326163617412,0.509181631220161,0.563376234318603,-7.66830849035419
"f943",-0.0171476410607116,14.0847691351182,-0.676645998009224,0.509600378587417,0.563734101242673,-7.66878546685653
"f3737",0.0201519279856441,10.2013693257869,0.6760769155558,0.509950890697795,0.564016364711566,-7.66918419962115
"f4120",0.0219540550124773,7.70763505010563,0.675918930523595,0.510048222445535,0.564018552208888,-7.66929483751492
"f6874",-0.0182792570132957,7.67831950167646,-0.674108991087689,0.511164062788025,0.565146809605826,-7.67056062022797
"f6385",-0.0299518995058952,6.40161222188602,-0.670394681134482,0.513458385604099,0.567577340842505,-7.67314826009778
"f2246",-0.0161942035968039,11.8447900082442,-0.66816338291352,0.514839510287344,0.568931962704282,-7.67469628528744
"f4210",0.0178872460098471,9.55943850695307,0.66810413534892,0.514876212401694,0.568931962704282,-7.6747373239328
"f394",0.00948168719162013,14.8531291038153,0.666411136557341,0.515925612150892,0.569985057129721,-7.67590855969056
"f5666",0.0397947444997477,8.78484665806194,0.666215550301203,0.516046924937258,0.570012616433965,-7.67604368873654
"f945",0.013035750812092,11.7078087706113,0.665214090413885,0.516668339677632,0.570592462508064,-7.67673500620102
"f4408",-0.0185843464117106,9.65137977578684,-0.664523147963019,0.5170973263074,0.570959620143415,-7.67721140119997
"f3097",0.0110600077947929,12.2799499192911,0.664267670412578,0.517255996910173,0.571028223539319,-7.67738743160922
"f6148",-0.0138337741119194,10.3261486098632,-0.662790948103686,0.518173699402263,0.571934583311138,-7.67840368434257
"f7006",-0.0352550259676407,7.639719905785,-0.659690695455193,0.520103373138154,0.573957360468691,-7.68053030646473
"f3988",0.0310561906227882,8.93069471311238,0.658241938489292,0.52100652299558,0.574748087166075,-7.68152087014458
"f661",0.0137348669990249,13.8672098374778,0.658229561971742,0.52101424233043,0.574748087166075,-7.68152932356442
"f5943",0.0415525797298617,7.86683665336055,0.657613552891115,0.521398534764977,0.575064764709088,-7.68194988179488
"f2442",0.0105203873088211,12.5827743852009,0.654956908132221,0.523057714393255,0.576751939069957,-7.6837593687297
"f3453",0.0220972124034287,9.5848644951003,0.654852037556041,0.523123271869876,0.576751939069957,-7.68383065654198
"f5317",-0.0372016241417565,7.71889024406502,-0.651643004835206,0.525131587059301,0.578858244028283,-7.68600686515928
"f3717",0.0256163915716989,10.8019584113863,0.650282268510242,0.525984499660346,0.579690388576662,-7.68692661156727
"f2105",-0.0118712817794613,10.1681260085895,-0.648764221462249,0.52693694145517,0.58055981829158,-7.68795055071329
"f5624",-0.0196478363715071,7.81433903892195,-0.648712066920478,0.526969681218512,0.58055981829158,-7.68798568946947
"f1773",-0.0147706900781497,10.2165003376372,-0.648391731635341,0.527170795421672,0.580673231828527,-7.68820145475886
"f2920",-0.019967259220925,8.857360023014,-0.647433370853979,0.52777273677586,0.581228027933199,-7.68884636958068
"f6556",0.0202110013794456,10.8941720849876,0.645519879474335,0.528975752814013,0.58244444860292,-7.69013133673571
"f6249",-0.022663488287364,11.3727835610343,-0.644298738812716,0.529744295183801,0.583182115394041,-7.69094949588774
