"Ctrl_1"	"CD_1"	"Ctrl_2"	"CD_2"	"Ctrl_3"	"CD_3"
"hp70"	5.00711676552524	6.39272929092576	5.41060275240556	5.47294639056533	4.70457671172683	5.11794124953644
"hp71"	8.92609279290614	9.39767713742097	9.68286494506081	8.79466021944619	9.81882740014791	8.26907332896915
"hp72"	5.23860116014207	7.13143173926662	5.53738062311428	5.50478254911075	5.24007689906346	5.45490318048526
"hp73"	5.87594097500076	5.06216084215447	5.10920045797271	4.66066027614001	4.91442751721503	4.72672633437371
"hp74"	9.0483447006738	8.78340383375132	8.45256638955818	8.34093309988478	8.1807169790137	7.66129575565391
"hp75"	5.25121369626145	6.20187165628311	4.9813349810607	5.0358579520293	4.82406928378554	5.0362103030507
"hp76"	10.9255538459838	12.4010306020106	11.004413479143	10.8908460212221	10.7668593452754	10.7272905166074
"hp78"	8.18718893465671	7.97646683847215	8.04321693160837	7.47390753454993	7.50459819409156	7.39061210264976
"hp79"	5.33232495707994	6.73880251472684	5.78547888560016	5.74678420235958	5.49664504248743	5.93933648002292
"hp80"	5.64521690244853	5.8713133604787	5.01175569088311	4.88693678899237	5.19327853119287	4.5
"hp81"	9.92002061147286	11.1188125466245	9.89283058793352	9.92466143051342	9.75770480028901	10.0019809456241
"hp82"	7.25306308334386	8.00991789697737	7.24810939774123	6.95407944470332	7.28709188374096	6.67711389778822
"hp83"	7.9029151585805	7.91638664566443	8.0219888763876	7.19227262010112	8.43527247565797	7.61881337499759
"hp84"	5.64801228066111	5.9228676881611	5.1229400366833	5.01364763811551	5.36049473640447	4.67305289074849
"hp85"	9.52167124355141	11.574770093892	9.67058298297291	9.75518002515206	9.63282956197109	9.62181033034532
"hp86"	14.349242347206	14.5408590895315	15.3416356971858	14.239896413403	14.6986641883091	13.9590991557798
"hp87"	12.3690542012177	12.3074853657521	11.9236150237603	11.7860782363505	11.9770210723834	11.3386411401072
"hp88"	14.5687885299061	14.6536449437632	13.810019972612	13.7135106312421	13.9092054827177	13.1218820710773
"hp89"	13.4511520999085	13.8589105356444	13.2063237976018	12.9050677507357	13.2840069204602	12.8333796945248
"hp90"	9.29846442344303	8.87915828961751	9.16282449872326	8.69444692110234	8.83432824984032	8.34981009396141
"hp91"	8.66692740209948	10.2099665375347	9.13803113538053	9.29435468090429	8.92432012761149	9.07611394004051
