"GFP1"	"GFP2"	"GFP3"	"GFP4"	"GFP5"	"R17_1"	"R17_2"	"R17_3"	"R17_4"	"R17_5"	"Fing1"	"Fing2"	"Fing3"	"Fing4"	"Fing5"
"f43"	16.4872392479506	16.510581760003	16.4940042379395	16.4851703090988	16.4666657637373	16.5090371606103	16.51420370207	16.5238823016232	16.5235390544651	16.5379244173328	16.4992155968197	16.4992218851957	16.5213291898711	16.5262687571352	16.5261910368624
"f44"	16.6160092898531	16.5966304275413	16.6020318531082	16.5941447436905	16.6116058886337	16.6170708637062	16.6388787270557	16.6243440136281	16.6357945376973	16.6046261160299	16.606102104632	16.6406387431933	16.6343538364386	16.6317957663349	16.6228734746138
"f45"	15.271536263477	15.28512085442	15.2491053537111	15.2603379940452	15.2534085620462	15.1880860036238	15.1687253750386	15.1944111488817	15.1639916971495	15.1938149767469	15.1272964267304	15.1426953798772	15.1455143946676	15.1682225950748	15.1718420200185
"f46"	16.7543633233577	16.7678397547086	16.7672755004336	16.7666031896297	16.74219416362	16.6706329444482	16.6674246447991	16.6918193533469	16.693267488707	16.6803763301734	16.6549752661621	16.6414138846755	16.6476226541551	16.6486207118421	16.6332396014165
"f47"	15.9374115738725	15.9082721517702	15.918011486669	15.9264589098669	15.9054510843155	15.8685837856488	15.873803366042	15.8531722226584	15.9156602147686	15.8810533863932	15.963524767466	15.9646648666631	15.9293475306368	15.9388017301031	15.9301472118454
"f48"	16.3281156366776	16.3221507283905	16.3463984409377	16.3307605607719	16.3136523620803	16.4364136809939	16.4391346175446	16.4693109534391	16.4692637309715	16.4460286693415	16.5835327464235	16.5569109286829	16.5406425277233	16.5423374434849	16.5369540547783
"f49"	15.2307651672788	15.265336913757	15.2599506051933	15.2570406638395	15.2296195520195	15.3606623825365	15.3487819924977	15.3673221041393	15.3576314021317	15.3314899770404	15.359131812463	15.3521809386263	15.3858272773388	15.3733310324727	15.3379287614621
"f50"	18.0974998182533	18.0313230989818	18.138594256041	18.1590938861948	18.0982002675505	18.3859332558097	18.4068769691897	18.4305722045191	18.4713645075744	18.3963463604199	18.6102003483289	18.5669912467358	18.5426679484794	18.546995832845	18.5305266925671
"f51"	16.4105539619312	16.4163156357543	16.4244718353561	16.4199051804496	16.4024442727645	16.629779984005	16.6251457521847	16.6140316087257	16.649212812829	16.595907035378	16.7267498412415	16.7533152951833	16.7488748583509	16.7411887863202	16.7085921242831
"f52"	16.9576319953322	16.9564955636658	16.9495764960022	16.9380302594095	16.9685208527349	16.9930359430701	16.9758396870548	16.9544279193481	16.9744937307433	16.9879817904433	16.9745823723507	16.9583163041209	17.0098175965045	16.9830616153044	16.9841781836253
"f53"	16.6678962869963	16.6981039427429	16.7001666142557	16.6974730777457	16.6881473326281	16.7721246871561	16.8151053843214	16.7702515833782	16.8062839268082	16.762432483903	16.922097290512	16.9254719090879	16.9085082351237	16.8869454367142	16.8774420375501
"f54"	15.6647728961466	15.7169183378209	15.6627028292591	15.6637003244936	15.6736872201289	15.6592679584942	15.6525049963065	15.6683008685997	15.665217820524	15.6820596852284	15.5794807693884	15.5792230891413	15.6390858202294	15.6472506277667	15.6245888199253
"f55"	17.5031033232791	17.4697483166573	17.5921442488215	17.6020410333988	17.4988417984731	17.9024181978884	17.929055587543	17.9469162520924	17.9703497435617	17.8357338392034	18.0933562051466	18.0764036665294	18.0546665602951	18.0308164520885	17.9913619884664
"f56"	16.1997553652141	16.2231538315125	16.1628020945241	16.1680616188992	16.1615136018032	15.7738011828685	15.7922407832999	15.7875692479557	15.7809988274551	15.8614079245534	15.6680730319027	15.6580912195724	15.696884577104	15.6828893192177	15.6884335339629
"f57"	15.8259966698045	15.8460444482245	15.8365554842513	15.8290460455628	15.8295871352468	15.9547773976668	15.9195544022999	15.9403396112003	15.9346966016348	15.9560247407891	15.9548487359006	15.9498399627514	15.9717481251273	15.9810143317494	15.9608726512328
"f58"	13.2077073476581	13.2473234135844	13.2214281650008	13.2200887901847	13.1796441451428	13.1766099753221	13.1795084577125	13.1917100016622	13.2323006907533	13.2324297974146	13.1928399030244	13.131587039391	13.171125822975	13.1496772383671	13.1721682926276
"f59"	15.5618406872969	15.565164844204	15.5640213460317	15.5691569782112	15.555034902557	15.6331124380005	15.6287913748879	15.6512502108071	15.6402326242311	15.6161246455205	15.5747146639973	15.6593242580296	15.6679366747766	15.6645313766562	15.6116501994328
"f60"	14.6812565508081	14.7598823378146	14.6724899604759	14.673180497174	14.690189922777	14.7041586181311	14.6666145745962	14.6808690473086	14.6916574559698	14.6963811673814	14.5848018255195	14.5921231985479	14.6352507996008	14.647063856501	14.6202577471588
"f61"	15.4773743340202	15.4680340071942	15.4568516758407	15.4700574559627	15.4457886022167	15.4137079957173	15.4204441045909	15.3953069853073	15.423611892268	15.4132773309623	15.4038975334936	15.4011935244668	15.4016900174172	15.3933266465902	15.3864438146383
"f62"	15.6347337769057	15.6303652701683	15.6416675858285	15.6405898593462	15.632396062265	15.7596712370605	15.787039030097	15.7092480628281	15.7783515568639	15.7084675201466	15.7647694951249	15.7806209862939	15.7611414047939	15.7520840789556	15.7444467416947
"f63"	15.4603920388406	15.4864466854293	15.477707511423	15.4691775106763	15.4319936667788	15.449329333879	15.4395854609587	15.4360330308415	15.449896966434	15.4363457410274	15.4452773101076	15.4019074305868	15.4282263306814	15.4052709988472	15.4115806683472
"f64"	16.1805905522709	16.202766158553	16.166914414603	16.1770245189814	16.1456687997174	16.002196264508	16.0025467795875	16.0094160736995	16.018079709987	16.0264194628033	15.9401200704883	15.9146138054661	15.9365853997671	15.9273093160763	15.9256101762449
"f65"	17.9919426442014	17.978301048318	17.9842593723997	17.9845375641034	18.0067881954187	17.7887222990478	17.7834095906851	17.7935999579472	17.7676735732323	17.8493756605099	17.7583218555196	17.718614204048	17.7382140696993	17.7101861668902	17.747310122835
"f66"	15.3437042153769	15.3553636287546	15.341275827362	15.3436238995816	15.325923381947	15.2185809396185	15.2515252745761	15.2174542385925	15.2568684647543	15.2780841211174	15.2638074005644	15.2145918628974	15.2235912951339	15.2036719848207	15.2044976159149
"f67"	15.6626430914181	15.6882688822774	15.6774147026014	15.6741678876481	15.6625796032304	15.6818169203669	15.694434321165	15.660166969941	15.7092250840431	15.6605479769452	15.6775559602937	15.6712465148728	15.7022046751505	15.6774643388621	15.68033459071
"f68"	16.1401233877418	16.1313035380801	16.1337517871048	16.1424750976797	16.1220531407768	16.0027973981255	16.0367421733014	15.9816738593009	15.9951687926504	16.0384821320211	16.0222062795128	16.0284767101688	15.9967030772196	15.9877530421945	16.0029238498984
"f69"	13.6114181781052	13.6480471742298	13.6136902061028	13.6110533681435	13.6148527948527	13.6803017033497	13.7203305565337	13.6638852362459	13.6879556001989	13.6781580612375	13.6213499627839	13.6513313985317	13.6592843884417	13.6452492852864	13.6169337181393
"f70"	14.9537760587172	15.0092387908916	14.9501205407342	14.9567126232946	14.9322095518082	14.8088478777344	14.8196933031802	14.8141716989152	14.8184720468323	14.8110107132104	14.7071559253689	14.7015016706887	14.7376911702222	14.7219662342866	14.7300562777361
"f71"	15.2876131081219	15.2974288729802	15.3076391832935	15.2952566407139	15.3022704191625	15.1358285073761	15.087335525429	15.0967577371474	15.0988860263962	15.1475208238823	15.0226647161267	14.9970044851811	15.0193129115507	14.9811338398437	14.9943634404654
"f72"	16.4877312019701	16.4878281937066	16.4965846017301	16.488106997485	16.490844957476	16.4595939191118	16.4649387186602	16.4723919132865	16.4826142753035	16.4594870637185	16.3649301105932	16.4218428070342	16.4225911236354	16.4327592334383	16.4235631714212
"f73"	17.6730523138424	17.6937448733999	17.6786290483515	17.6665346892702	17.6542391775234	17.5487353552169	17.5389964415664	17.5830285606914	17.5392908258245	17.6098167141797	17.4883626444357	17.471312353963	17.5117887750485	17.5094498031241	17.4844768672476
"f74"	14.71357712005	14.7338539906167	14.7325021965028	14.7311385344861	14.7069724158219	14.782800917728	14.7778245089612	14.7909751668538	14.7936765167866	14.7941879864563	14.8040636835066	14.7790527267364	14.7917550297696	14.791379457144	14.7769805947965
"f75"	15.152983649597	15.161901794525	15.1764097361861	15.1537477593604	15.1510492337689	15.1565480450436	15.1633003367431	15.1609416568438	15.1715034041224	15.1677809140001	15.1302550353044	15.1419739645575	15.1620896999538	15.1336493021813	15.1478024217558
"f76"	16.0076043939977	16.0271550952226	16.0168733977491	16.0246727097253	15.9798262365065	16.0120099729539	16.0430196397363	16.0062323030147	16.0353547736263	16.0251769636348	16.0680016933231	16.032100052168	16.0540865726353	16.0296112460257	16.0113652653883
"f77"	14.961073844434	14.9644890143268	14.9653244729121	14.9498325610274	14.9356322042067	14.9451152682088	14.9699728643648	14.9140201288842	14.9511176977828	14.954917388289	14.9915056729295	14.9714237287213	14.9589967723393	14.9314554057815	14.931440455238
"f78"	16.67226235142	16.6423212444729	16.7025723379971	16.6995112034047	16.6480893083272	16.9013938670263	16.8965196060057	16.9392168291745	16.9505128280038	16.8849864543033	17.0203568541817	16.9686774801035	16.9921018274333	16.9872693961627	16.984087917194
"f79"	15.2545587175374	15.2538804777067	15.2440706525284	15.2524935105291	15.2391660353557	15.2217927885697	15.2576193765777	15.2051254663005	15.2449879154364	15.210810719151	15.2639577635997	15.2536703214286	15.2412474156845	15.2394141889894	15.2217407452572
"f80"	15.0629753391638	15.0742943745449	15.0792985356514	15.0660829982771	15.0292120120629	15.0445923730139	15.0328042486955	15.0376641686471	14.9774962680733	15.0083313202122	14.9169180604994	14.9310367654158	14.9509552358201	14.9589557846804	14.9129835915446
"f81"	16.1176372110008	16.1381252055912	16.1352109520972	16.1371096396469	16.1162760377917	16.166478413225	16.201293853086	16.1592646187516	16.1707579547572	16.1225112273578	16.1808120426834	16.2031727652072	16.1832410278055	16.1600306228825	16.1478476636867
"f82"	16.2518761300755	16.2143483912232	16.2073693684616	16.2145439007967	16.2160516593381	16.0148590203875	16.003115848673	16.0007662343024	15.9834630489974	16.0388577785248	15.9645399942679	15.9610659721665	15.9635945928653	15.9564276128326	15.9626378109746
"f83"	15.0164481339294	15.030138980059	14.9953915129155	15.0003069253479	14.966747637195	14.939287958317	14.9409274320707	14.9466417758601	14.9538621670025	14.9765256456946	14.9563331957737	14.925300818611	14.9285314947068	14.903341365587	14.9041507115582
"f84"	15.7003117673678	15.7055810384643	15.7052742694728	15.6865144715939	15.6360750712095	15.7063804598425	15.6898864546276	15.6948539430213	15.6819518362272	15.6361971100559	15.7108648219368	15.7407755711593	15.710564998786	15.6937182747343	15.6847937191829
"f85"	16.2396625399262	16.2338185938535	16.2284774001179	16.2407643056071	16.2275763905075	16.2245966297115	16.2577616479399	16.2254735896883	16.255148817959	16.2150848817698	16.2892390972711	16.3007115557709	16.2897228349846	16.2600078564102	16.2521095093353
"f86"	17.4566313330943	17.4184484049969	17.4326705742386	17.4472142886456	17.4545298293041	17.3926269187409	17.4028373455124	17.4027410395568	17.4199640657575	17.410940929715	17.4371318884624	17.4481059645861	17.403232285664	17.4198765682545	17.4142823274361
"f87"	16.2153408294309	16.2094530837797	16.1946922599175	16.2067401524868	16.2009489217174	16.2071003412346	16.1946607447209	16.2269368037051	16.1843050939109	16.2359604542252	16.2008538313236	16.19213721768	16.1722042829975	16.1805572293613	16.1912617199339
"f88"	14.711818681812	14.707603819106	14.7100145689586	14.7106252724702	14.7053536556399	14.7024684329593	14.7195406194081	14.7222997687953	14.7341227909838	14.7426436232048	14.7285332531787	14.7197215974499	14.7166989737223	14.7228701621408	14.7279150423777
"f89"	15.8872811719991	15.8770816866714	15.8792603226282	15.883553639856	15.8718136856524	15.8154038595994	15.7819054342179	15.8073758628506	15.8181855141248	15.7667350192003	15.7828659753506	15.7670137121182	15.7644608509821	15.7632272386081	15.7512950546982
"f90"	12.9662865160883	12.9860536271464	12.9687729479223	12.9571077069365	12.9606343283628	13.0546747719835	13.0826760084693	13.0393642946464	13.0918293501192	13.0406362408492	13.0243233388706	13.0237916947584	13.0587193717046	13.0431689330845	13.0131873319491
"f91"	15.0861783427405	15.0688397089662	15.0784708241525	15.1017120156722	15.0796307881642	14.9196832864744	14.971165874085	14.9295842203437	14.929928713824	14.977038350341	14.9559712237877	14.940466809702	14.8959042695966	14.8892445563425	14.9161041250406
"f92"	16.676038609141	16.655743644838	16.6605407037428	16.6708419091264	16.6575246403167	16.4770402661076	16.4771767611665	16.46257035886	16.4584006843363	16.5344803862407	16.5053600915542	16.4824697640123	16.4580907083204	16.4748969182098	16.5015080922168
"f93"	17.009558987095	16.9879898765239	17.0066744915867	17.0161393955214	17.0110599319752	17.035286115993	17.0446887125774	17.0529049586995	17.0828883363442	16.9988823692753	17.1050863567047	17.1415239601007	17.1221106538786	17.1324883844249	17.0982105427192
"f94"	15.7665229863054	15.7889340120371	15.7759802767764	15.7632804819562	15.7515203103407	15.70751017242	15.7015731110749	15.7342243595506	15.7234677134973	15.7209512102285	15.6830832208555	15.6668467216785	15.7010482476635	15.686214222459	15.6755167554249
"f95"	16.7793036697253	16.7392492318548	16.737247774658	16.7551701679201	16.7538413767189	16.7062455088199	16.7122243817258	16.6978172084472	16.7126981422562	16.7289665951405	16.7592373892308	16.7350109205349	16.7111684136902	16.707533784858	16.7137866394672
"f96"	14.8785842611056	14.8909986667201	14.8827591263884	14.8918126751856	14.8442238877717	14.8847223910881	14.8988947898935	14.8953115927857	14.896459889438	14.8508540550234	14.8272079693761	14.7894028149542	14.8021251591795	14.7846340424961	14.7839928474649
"f97"	14.9459897139673	14.9685430140999	14.9724029045541	14.9778269099294	14.9405725336573	14.9186451794922	14.9505297670201	14.925620104555	14.9400138712767	14.9175466583595	14.9210605525527	14.9118246920128	14.9159454667996	14.9010532802619	14.9037099530245
"f98"	16.4875773859311	16.4629428862279	16.4658940673096	16.4649560645416	16.4768407353812	16.470392199807	16.4659163081954	16.4846768357041	16.484357674227	16.4814082455363	16.4706042575071	16.4926462885627	16.4658866736427	16.4859710413624	16.4773396740255
"f99"	16.4236632556528	16.4064484572946	16.416227792701	16.4278772386333	16.4319009665189	16.4428190336796	16.4531255978888	16.3977175819876	16.420781698411	16.4200507750115	16.4600488430594	16.4560764479549	16.4164901707356	16.4146406670187	16.4131482069748
"f100"	16.1796290482153	16.1856630492938	16.134782959267	16.1419981021421	16.1502048107649	16.2755022087063	16.2277651893182	16.2001403008377	16.2917877912035	16.194022100929	16.2798138146725	16.3075451449716	16.2959106247324	16.309566543512	16.3033665247392
"f101"	17.9670721431571	17.9323056280173	17.9527114352193	17.9514459547489	17.9551961696371	18.0565385743169	18.0555752161172	18.035884263687	18.0611790518581	18.0462329218424	18.0851862720402	18.065248971212	18.0606457792942	18.0636291383842	18.0652908022302
"f102"	14.2977905869009	14.3223560670933	14.2971807111505	14.2955921240788	14.2997158630217	14.3005971728983	14.2715790751185	14.2868816019506	14.3042299805365	14.2985438422961	14.2360021179155	14.1974641618878	14.210619929966	14.2322447318099	14.2200746477988
"f103"	15.7207304528125	15.7238460824512	15.7391179628427	15.720954326113	15.7021449789996	15.9079670781738	15.8970616041408	15.8942997160016	15.9113115064983	15.8848737337174	15.9548193865427	15.9486766666865	15.9846899601112	15.9662202677201	15.9532975898396
"f104"	14.83493203943	14.8583503382945	14.8544194330424	14.8265262508329	14.8049230890789	14.7784840693764	14.7770478627624	14.7758554702053	14.7852930617409	14.7855223865579	14.8098466833528	14.7693545917323	14.7712369389844	14.770140164955	14.7882267314901
"f105"	14.0089439890209	14.0272011584909	13.9886424187195	13.9959469514325	13.9997796723432	13.9120342994393	13.9161465126226	13.9377336608302	13.912775446597	13.9735568188534	13.8350982452682	13.8124156843701	13.8682874067213	13.8668497377284	13.8512127782023
"f106"	17.7735850274861	17.7277478842227	17.8166722556275	17.8130319468608	17.7916754222453	17.9597187715633	17.9634715213395	17.9949447652684	17.9968233066074	17.9241144751325	18.1000755334849	18.0768474471215	18.0845969053778	18.058727981111	18.0555494979794
"f107"	15.5744130863355	15.5693751966474	15.5615355823112	15.5639663618228	15.5581812902938	15.5760331660197	15.5630530301024	15.5398288997874	15.5869308454361	15.5677024151171	15.6288741894642	15.6276855689618	15.6045627339513	15.6157845689392	15.6150265505155
"f108"	13.965662168476	13.9757391361581	13.9478248759386	13.9433835416419	13.9347761585241	13.8973509992372	13.8961123184675	13.9214859001833	13.9194486877862	13.9538308559687	13.9302146243603	13.8504557374412	13.89410882243	13.8704513894557	13.8820816941088
"f109"	16.5698758390608	16.570344371426	16.5549244433299	16.5655712394069	16.5878605898312	16.6397177177175	16.6283339654043	16.6578461235098	16.6511178223432	16.6688550696973	16.6777571828886	16.6729889875226	16.6728956436015	16.6900608211816	16.6487139343591
"f110"	15.7192495718912	15.7092227165976	15.6953491897909	15.688285603441	15.7220502820093	15.6308197007105	15.6403702987946	15.6738404323303	15.6469118755603	15.6508910866061	15.5713381707682	15.5662524599427	15.6188417465516	15.600622111018	15.6152882513588
