"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f1248",0.123292208146388,10.4976445363124,3.1400819611519,0.00656239063633062,0.0150609716976627,-3.75837083561962
"f10355",-0.14745558744009,7.52463452046826,-3.1391945716485,0.00657443855466345,0.0150850786000615,-3.76017552697482
"f7322",0.092322446145495,10.4956939399326,3.13874216817915,0.00658058914558098,0.0150956459150801,-3.76109554087952
"f3520",-0.131035322930508,7.11129655605525,-3.13814272511589,0.00658874753780571,0.0151108130151084,-3.76231453198829
"f9949",0.232424637804684,10.4001179462512,3.13760334091782,0.00659609705927359,0.0151241183452483,-3.76341134760417
"f8253",0.168285742761031,5.94232008318745,3.13617512162305,0.00661559671573631,0.0151652698058995,-3.76631537395868
"f9169",-0.239058443822309,9.66895469688834,-3.13592302613029,0.00661904450616453,0.015167117480003,-3.7668279346548
"f1421",-0.147155103576241,10.094269624091,-3.13588917788258,0.00661950756752641,0.015167117480003,-3.76689675424425
"f456",-0.617437457586332,11.4551920114965,-3.13567445143595,0.00662244587967851,0.0151702922026868,-3.76733332803162
"f381",0.160321985372924,7.91129619557248,3.13458833446549,0.00663732800319224,0.0151992600328941,-3.76954148013826
"f7879",-0.197537782512507,9.66528109959711,-3.13452455642448,0.00663820292327115,0.0151992600328941,-3.76967114016456
"f1477",-0.094791335711971,8.69843940828498,-3.13380611327374,0.0066480665330785,0.0152182778885138,-3.77113168687641
"f7577",-0.101855858400757,9.07954417743517,-3.13331799418574,0.00665477623582385,0.0152300688273598,-3.77212395829972
"f162",0.0978058875899119,8.68622777711393,3.1332031293977,0.00665635614188607,0.015230116980381,-3.77235745590527
"f9742",0.119381399262547,8.23278734942067,3.13291443734487,0.00666032858596743,0.0152356380905881,-3.77294430197389
"f9915",-0.096737229188518,12.2098226589281,-3.13169933803605,0.0066770741728787,0.0152703686022998,-3.7754141954618
"f374",-0.127349471950033,12.3683958946554,-3.12931035709076,0.00671011846938197,0.0153423490395183,-3.78026958507623
"f5352",-0.131062023590685,8.77401941779976,-3.12864129749708,0.00671940174754492,0.0153599801295072,-3.78162924211775
