"GFP1"	"GFP2"	"GFP3"	"GFP4"	"GFP5"	"R17_1"	"R17_2"	"R17_3"	"R17_4"	"R17_5"	"Fing1"	"Fing2"	"Fing3"	"Fing4"	"Fing5"
"f43"	7.24767903837918	7.16961729983505	7.1241530183476	7.11077847582485	7.04151236867418	7.15945074024264	7.0781787418921	7.14330777608781	7.1458072649894	7.11095928395975	7.39500391371527	7.41989719502403	7.2307480327786	7.40478342847365	7.32109625692313
"f44"	10.1335987321067	10.1560182829906	10.0986900870266	10.1088325054341	10.133918766991	10.149027031917	10.1444968659323	10.1162191001943	10.1491256020872	10.1622257107571	10.2733602237103	10.2087636971199	10.2000712334376	10.16055373681	10.1170711114401
"f45"	8.2674967513053	8.24902857023029	8.2644141363933	8.22150933584753	8.22596537690653	8.28776078409896	8.30996693400503	8.25306771500814	8.24597487952373	8.35715950128777	8.29271261099325	8.11500999660367	8.22913527727414	8.25675450279874	8.23219002847689
"f46"	8.59504141172094	8.46243178548606	8.5565033755871	8.56204585597057	8.49575573649435	8.40347171956675	8.46567277694172	8.52095156319483	8.41963002421499	8.48739595935194	8.39924494070359	8.46798651321027	8.48867286214999	8.43959130635178	8.45856296641378
"f48"	8.91369071092387	8.91699449340497	8.95134749425619	8.96759684296118	9.0296114157676	9.022077213453	9.05706980074438	9.1711224651897	9.1064546916991	8.95953908219875	9.2672779730871	9.31084709935706	9.29631870624624	9.31393318726243	9.31386209185779
"f49"	8.7875843688552	8.72159116111854	8.68304156648464	8.7054624893796	8.70337110645534	8.5135357038019	8.43431210454587	8.35357208846954	8.44786431130565	8.3967057512293	8.47621372941564	8.345902188895	8.25650187343242	8.35943377370865	8.33508928787503
"f50"	8.36006179426547	8.25475112667702	8.34782854230183	8.34200458752221	8.30832663658146	8.21779675514289	8.28762362155419	8.35423258375827	8.19597296865853	8.39048442807512	8.2433650895176	8.25004057851836	8.2053900060535	8.23910940720019	8.33405926557714
"f51"	7.64001351709295	7.4437983555851	7.61677368702313	7.57557373869608	7.70945733672747	7.41771486674379	7.61752030498941	7.6015983317889	7.53790564923284	7.62331159942137	7.81059188647928	7.7301329733707	7.50585511688213	7.64632423954369	7.64436817628734
"f52"	8.42690743422243	8.4594614263123	8.4451273846392	8.39636296984649	8.50404912960932	8.39281113652863	8.30098064699355	8.24603487811902	8.1964678338579	8.2422568380261	8.12839671140884	8.09792332351457	8.0367097844381	8.0654477952386	8.11771060927632
"f53"	8.71206038516623	8.63499139543918	8.74784637140319	8.69328177783644	8.70493249357405	8.43963392369822	8.51274279312016	8.60012462288998	8.51896645519713	8.63845549961979	8.60179015789618	8.61723565612659	8.55740585415884	8.54395483786968	8.61204252238986
"f54"	10.6288629495014	10.5755903119469	10.5788747500846	10.6094840836409	10.5724850780182	10.6750107374546	10.5932058148006	10.5912267208658	10.721065052882	10.737740574486	10.7039944745643	10.6515505725362	10.6313783457499	10.7483375825532	10.7209519731124
"f55"	7.63998129121731	7.4671246556468	7.67658918365884	7.56385806693628	7.64161497092645	7.16659499638991	7.13844322778997	7.37808586179538	7.13180770695101	7.60384803592016	7.40778349997959	7.37695327582799	7.45147846379467	7.23513295014434	7.45790767589404
"f56"	7.8316716759421	7.9321234767159	7.85782293143723	7.8506610162806	7.89095343902164	8.03297336859977	7.86058129581766	8.06539324500053	7.99720995395954	7.79021514091938	7.9787318184569	7.88929248648905	7.83424701453043	7.87876489658703	7.83689151408345
"f57"	10.2933585706544	10.3147958496405	10.2917744063408	10.2551804224738	10.3522820137442	10.3930899514094	10.3495372673425	10.3867675740694	10.3974525964701	10.352097572046	10.431648645238	10.5114000758762	10.5170803586488	10.506288241783	10.4996153822781
"f58"	7.01745178514367	6.85905300463657	7.0600508796898	7.12485017375115	7.0568197349663	6.99844919912015	6.88210210153317	6.93779087051579	6.70823472924386	6.79916789804319	6.69371852534069	6.70421594406119	6.89273793823493	6.72896516010273	6.69273661141871
"f59"	8.27381858297504	8.14987242094889	8.25544948910227	8.22796774378621	8.23443869053765	7.95296903871618	8.02279339737755	8.37522916198691	8.03765195155107	8.28144623927102	8.2723231425298	8.09386722926781	8.10965663242894	8.11582873492209	8.13681507396325
"f60"	8.09332944241475	8.07676007584136	8.11738046646258	8.20132745268077	8.09908045278498	8.04418194934517	8.02571288396622	8.07544937874807	8.09289978274723	8.24676102091721	8.2404566145666	8.09760854296295	7.9946466496837	8.09962269531986	8.19297753519934
"f61"	8.90659700039423	8.81127881823503	8.89833292426362	8.88860888150194	8.91440688696166	8.71648721600427	8.86704810073365	8.81216869191696	8.73442312593468	8.83566457742775	8.82885341426351	8.75551690806591	8.75589628735906	8.72486851412385	8.67361779137409
"f62"	6.91163081812546	7.02541959622573	7.0582489342555	6.99175512235188	7.17115038569576	7.0291525956585	7.03767521659138	6.86717027000629	6.93920981399257	6.84191559760852	6.75076875971465	6.80804291178633	6.77777772695219	6.94829375898605	6.80777335451053
"f63"	7.62520406679155	7.49608459732964	7.5944944294996	7.58901198245402	7.56536146051066	7.56324951963699	7.65328326314046	7.59494306993872	7.60959313095463	7.6564891541303	7.789581507846	7.64955905359486	7.69928217190286	7.71627187452305	7.71833139225293
"f64"	7.39052525396924	7.26384856435066	7.38611382522411	7.2806517585302	7.23765536467045	6.90768127567084	7.00917864460332	6.98496896640334	6.94454327765111	7.15849418129505	6.89288200229718	7.0249474060562	6.98445188344416	6.95675846120925	7.03607234656282
"f65"	8.35384911763064	8.23353629945231	8.27607910354614	8.38844447038378	8.3190483294036	9.08166981896972	8.86413438902841	9.01320224413582	9.01531894428598	8.78712745409388	8.97396670391987	8.98509490032745	9.12417096618398	9.03453856724073	8.94859850119816
"f66"	8.23588292718445	8.32514149129262	8.3506080449877	8.2593432823711	8.35003198652233	8.60659250266715	8.49217309165103	8.45429979169086	8.51485343457687	8.47735161864094	8.58784753838846	8.56010785777157	8.5852775917323	8.67405676683723	8.56091548681351
"f67"	8.14266036508923	8.22805612137994	8.17013957298027	8.22387990078015	8.11836613262345	8.3901280772827	8.46134309036747	8.41894474288305	8.4365055350359	8.22125642287017	8.35507996627207	8.31984726614414	8.35977804907585	8.38816170741855	8.27954611122845
"f68"	7.51836257216091	7.6377871782298	7.66923038479902	7.68738241489759	7.68232389021657	7.57917182166592	7.6146270184089	7.75890170449925	7.70623392019752	7.76189766069344	7.94347592358119	7.7478994046104	7.77897314615743	7.71785118594005	7.78917056334808
"f69"	8.66442678126804	8.65168882955468	8.67898023351585	8.69467471709538	8.63448370064641	8.7342857979084	8.78768215411937	8.78959866116282	8.85880757312969	8.75275343247087	8.98184405836901	8.94494420662523	8.95494590841762	8.9422137101588	8.88611390184253
"f70"	5.63066393379966	5.5644962643614	5.6061877881563	5.51626333788883	5.95130007261168	5.65835396517098	5.61286819129942	5.66235786468478	5.51201361367785	5.60225102242446	5.52379640898065	5.64164269697391	5.48355219797865	5.63316237246744	5.50972461951118
"f71"	6.77638303481578	6.76396722071208	6.90403275548382	6.68254563491003	6.83964547022454	6.69118431599194	6.69633783560594	6.77532357861034	6.69794371802422	6.78012685582324	6.763224035972	6.83442762323365	6.90569825965461	6.7853248304614	6.79017218073596
"f72"	8.55118021937949	8.53715346755145	8.59655710841031	8.54532584440518	8.56657415844885	8.54704083528394	8.48315556792258	8.59570228192187	8.5478218612689	8.68902618280243	8.62762427258188	8.58157501602875	8.62963269692726	8.58434808107133	8.50950260333987
"f73"	8.64785911243224	8.73276136459798	8.74687620025803	8.71240902703841	8.76436699613426	8.9073967984972	8.8443661564956	8.84865860474247	8.913727734619	8.91351083403888	8.98215089931149	8.93088686092137	8.91321724223068	8.93252931133106	8.93187798580729
"f74"	8.83364819206426	8.73424582790829	8.89363397184619	8.84636584278115	8.83695088942205	8.84673643290429	8.88536394403001	8.90333796511246	8.91038553710999	8.93228260150112	8.97124647083077	8.99863959769883	8.95517657173855	9.03050696629017	8.92724352794395
"f75"	9.2702482031264	9.26546519549548	9.39674204250124	9.30316452664435	9.27722247191755	9.1367854906448	9.27120853068713	9.39523932662938	9.25080946457505	9.34035531811057	9.36129791176334	9.3397018018611	9.3356247794488	9.24008587746778	9.33154708620252
"f76"	8.28150413061279	8.18370803946823	8.34527617206992	8.37810705172047	8.35182061358664	8.34234997729719	8.41089966670166	8.61892766510049	8.40362606730937	8.58279414525874	8.55910301007392	8.59762653150023	8.52753739639479	8.59254424951	8.59544814662314
"f77"	9.25368576288698	9.28498212737521	9.37435989868687	9.33695525348593	9.26584279721752	9.25530269914288	9.31146244225228	9.28140918408199	9.30230454293612	9.21979897898103	9.20141988338288	9.3068747038539	9.34782560743868	9.3635988981393	9.23406840181294
"f78"	9.73823870187202	9.679714082466	9.81820087503344	9.79245383151984	9.80091539222131	9.76697961985596	9.75727106944019	9.75788393624727	9.73384451717967	9.84609702014256	9.83555591508942	9.8550799000395	9.82105238069882	9.77677902869025	9.86189678703243
"f79"	8.37244312461408	8.08953697134172	8.62940939242076	8.26779489509102	8.38482216945996	8.03918937697799	8.48630511373598	8.33892329519429	8.14914048016144	8.5479811069735	8.53502521197846	8.27583436942383	8.37584105728995	8.21757680414213	8.38415009422034
"f80"	8.79526283874015	8.41597351194038	8.92596408650722	8.52271490560824	8.79895517465641	9.30286694483162	9.47870537858584	9.20677053206667	9.20991807645858	9.26735549495282	9.29916947623297	9.41758156708575	9.19224460363957	9.25568161127552	9.21628831987634
"f81"	7.01227760877128	7.0602141933445	7.11195284488598	7.05514975569537	7.00261573250681	7.18192006604457	7.09671610634008	7.24945071519658	7.26756194034565	7.0956904938434	7.15403348638131	7.16560328673187	7.1451636378054	7.05783106512149	7.21410804408116
"f82"	9.65608925864421	9.59885688695348	9.6396233014231	9.65507582558064	9.65160309462955	9.60274962203491	9.64502880802332	9.68473611446879	9.62588723343337	9.6900324912606	9.69783570461173	9.69046311553855	9.56031150487393	9.68158893882226	9.63459626548237
"f83"	11.324160279036	11.2702953526739	11.3687227802674	11.3228945047631	11.3188681700331	11.296712489462	11.3412480440526	11.3779744413327	11.3752273215602	11.3311803196835	11.4035978861703	11.4657655478407	11.4866152905027	11.4736704778443	11.4486153692669
"f84"	9.42818096234847	9.39307438893647	9.54196321273895	9.4681845212026	9.50729535197345	9.47836838120145	9.42656245468074	9.46903978911703	9.4247726291786	9.37447665667271	9.28424542287344	9.32450310492955	9.32998090043768	9.37853651384021	9.3313832305106
"f85"	6.87492125932962	6.69116372243138	6.96798106716086	6.79417449203554	7.04092149018081	6.94454591649412	7.2384704370095	7.0074667660909	7.07641840979118	7.25150091775135	7.33194010311826	7.37075140546586	7.21291983654595	6.95770228822219	7.28796118151945
"f86"	8.61720650595138	8.53164041352221	8.6076307412739	8.65838324074092	8.62897354172725	8.59657280570407	8.67076679112949	8.70637964111291	8.72153831148627	8.69952484700814	8.86625748989331	8.68422402451059	8.66221824315871	8.70864702419608	8.7312528268749
"f87"	10.6409982601847	10.3225076103038	10.5095125817333	10.5673588533999	10.4056958930437	10.3934076580107	10.4599325172083	10.3970374049711	10.4220491963086	10.9517745945383	11.1754430333564	10.6358837833711	10.5046441607947	10.5637478176654	10.7930430466488
"f88"	9.40767792713495	9.47841448684065	9.45626244035212	9.53378185550683	9.49169134390685	9.60566010475548	9.47773224239386	9.50158697233089	9.49205168804802	9.5265165965309	9.45761916540477	9.5344787174319	9.55384903513193	9.6449943607386	9.56293632634102
"f89"	8.89010615458858	8.96499443222332	9.00505475503278	8.96082509087683	9.0033972399503	8.7723369867147	8.87200127901727	9.04454444958658	8.86366682579839	8.96160128138767	8.96822838158778	9.00723078475254	9.034656628263	9.02959546324064	9.05012858758875
"f90"	5.89674688839812	6.23781050606699	5.80922767884899	5.87232505937735	5.94803085184132	6.09245989278928	5.98653503447344	6.03824218992249	6.0845874333556	6.24079355982166	6.1383942311981	6.07553303473503	6.06927935743462	5.98143564107979	5.98426161873954
"f91"	9.83971497479195	9.9506648177145	9.89996360851188	9.96191511827092	9.95761882366589	9.75231133364805	9.85390383051198	10.0359992929888	9.89160671466727	10.0784312687363	10.1322348080578	9.83921498082376	9.94592460983557	9.77443218627482	9.92593818609746
"f92"	7.05007480902172	6.97725631922884	7.0085819406367	7.13111874566431	7.05883213993447	6.47542608037737	6.61775514280772	6.45991966641777	6.4068600858325	6.54641134243894	6.13302501498291	6.13386190613352	6.19860640430775	5.85338697043691	6.18539157979522
"f93"	9.92298317711089	9.79936586157928	9.95320755942319	9.90042729872521	9.96202200684469	9.82867721172374	9.88894091525763	10.0434065472433	9.85134009136482	9.98762011342714	10.0229694453549	9.91094401241876	9.88132787138841	9.90465502222494	9.94274428934069
"f94"	8.49004905157415	8.59010838566912	8.64322166761862	8.56668001023851	8.57742170882422	8.61169614755425	8.54240347955905	8.55183163399727	8.53014751876556	8.45333587765758	8.46245557819894	8.44978233589866	8.62979838875666	8.5529568756554	8.56994234958831
"f95"	10.2469550414522	10.3750082288559	10.1772520610187	10.4707872246994	10.2243825846604	10.2935671019443	10.1028306555715	10.1977456206437	10.251940106269	10.1444149134007	10.1136366501036	10.1230117091667	10.2210637133399	10.1883916093653	10.1283511075556
"f96"	10.1428278026448	10.1660375413704	10.1358146456036	10.0087546631128	10.1609141316345	10.2374381500025	10.2593756420541	10.1825961735512	10.3475433841174	10.4416421613549	10.4025307625041	10.3605622354762	10.3769676229022	10.3851389709147	10.3673448781434
"f97"	9.55489488623123	9.54008968440869	9.68802120726843	9.6784177053034	9.61998743916454	9.96844104431922	9.93247976321303	10.0320706022407	10.0131478997295	9.96143170363976	10.1518051979327	10.0657553902517	10.0574150804126	10.0340272889467	9.98597996766118
"f98"	9.74340868347169	9.78576564668659	9.90046061900462	9.81872730175638	9.80778162624493	9.69167022309015	9.77993438818349	9.88672041567653	9.78884386498543	9.79380174801365	9.78294663165659	9.81592071108645	9.80140008176273	9.78966364273508	9.81216198816773
"f99"	10.2909929761702	10.0927529567504	10.2496671625629	10.2458656912663	10.2266733993092	10.1206624480607	10.0835863368267	10.2419761055596	10.1786128933823	10.0489743836531	10.4199555288488	10.4098534868214	10.4306949526067	10.4546782355298	10.4151860054403
"f100"	11.335673489061	11.2800985274392	11.3753693499745	11.2722355895232	11.3162014703071	11.4715453688503	11.4636183685183	11.4775473438359	11.4835735662607	11.5863829883877	11.7728444698365	11.6903247043702	11.6279819499009	11.6440528604636	11.6715527306747
"f101"	10.6040680020919	10.5378185869181	10.6187845429182	10.6437938863541	10.612236587609	10.6109335569272	10.6275989937484	10.7260525067607	10.7260013308343	10.6777445431259	10.7131660729612	10.6522830993975	10.7225356720503	10.6327399327255	10.7029675355866
"f102"	6.96198933182152	7.04045705606679	7.06676903154601	7.13746183984894	7.17277725862258	7.17445428649615	7.10288917783768	7.24811325840046	7.11901514887603	7.20795200969728	7.40251476515217	7.30020620783674	7.1966786798626	7.32826408482131	7.25001548281069
"f103"	7.78147010638467	7.74160420853251	7.85727135824498	7.89635877580413	7.78287733366743	8.18334921747196	8.19192144615461	8.13072496439706	8.1031376122683	8.18126144806412	8.32351861632809	8.30163319699787	8.2143488300066	8.22012744609855	8.31403524208618
"f104"	8.80549001125726	8.90332120609486	8.92998641912255	8.9156434526867	8.86037471623689	9.0878026978369	8.87165692009633	9.04290113087332	8.9661727686147	9.03834676595812	8.92977561183175	8.91011737125882	8.96063912627331	8.9892339645714	8.98138007670312
"f105"	9.13438833807773	9.03972650768085	9.26535374348864	9.16134602409702	9.21488421188582	9.28117011782625	9.22981684702678	9.44058605047867	9.28899784674064	9.39503497412004	9.43514060760948	9.30296738504304	9.42638029903385	9.37532589589068	9.30283953757885
"f106"	11.5255597874714	11.8212970605167	11.4665460066145	11.8897766978888	11.5900349296796	11.5007149133896	11.3809087823504	11.5288784162077	11.4890632467236	11.2476621195821	11.1791816987163	11.1236955824262	11.366306936723	11.302330204108	11.2289943872435
"f107"	8.6729352500763	8.59971108303936	8.68559389562733	8.6186174288577	8.66431160679134	8.57557726165208	8.64053208192735	8.68828688225382	8.70223469596184	8.65095462766297	8.68213017561766	8.67463830611492	8.68810288876225	8.73698590988892	8.666868324015
"f108"	9.01361414057391	9.00666785139395	8.86513173393452	8.93255677431097	8.96463040567515	8.98869799475482	8.89751835840637	8.7198810070053	8.8432335482746	8.85813836888828	8.49204564957647	8.74506501952904	8.75107443635204	8.79767746253291	8.82458502880943
"f109"	7.08367390738623	7.07663207821026	7.28413335680412	7.06893104310339	7.16696843576477	7.11092311390088	7.18625933237136	7.14722057881854	7.11093179283113	7.22196392140777	7.47033683837114	7.35306952646442	7.37691485277742	7.33064466726106	7.32364336204046
"f110"	7.85587002519316	7.93182518309065	7.97966938455314	7.8878176676341	7.93413749762793	7.80997000004524	7.91556063036129	7.74870018336624	7.79053230192994	7.73146356043704	7.67238309063299	7.65868980613251	7.73039257223318	7.67175881360407	7.62189278311732
"f111"	9.43704150998878	9.38251424648869	9.51336311669021	9.47108000586534	9.48036985897538	9.44304365587857	9.53428834646255	9.5892109102174	9.48058681892209	9.53527197770726	9.60879178449729	9.62107988359483	9.54259369193531	9.57202221938513	9.51504566750668
"f112"	12.3306944346988	12.131767964347	12.3416627576625	12.3166705141056	12.3197981091324	12.2410679753731	12.2186913587659	12.4218615552239	12.1857238594038	12.3442678514701	12.3208276765556	12.2159906320824	12.2629596935724	12.2618556142373	12.2937126558936
"f113"	8.32788608944779	8.31220127189795	8.37265265348557	8.34376263765252	8.39950747218388	8.45549055896153	8.48816385802069	8.62788394711333	8.52706805514238	8.44775895801095	8.72502545925546	8.70507846786407	8.70202537547686	8.63678854113082	8.68728461048926
