"GFP_REP1"	"GFP_REP2"	"GFP_REP3"	"GFP_REP4"	"GFP_REP5"	"R17_REP1"	"R17_REP2"	"R17_REP3"	"R17_REP4"	"R17_REP5"
"MP1299"	8.73795136480535	8.74141787846371	8.74183264404138	8.70133131227039	8.79484050510581	9.08188265634365	9.15007588797413	9.22242761081072	9.16526479465329	9.12886236962908
"MP1300"	5.18091220810047	5.35831488698892	5.50951601266267	5.43617934479227	5.02861273455844	5.22829704683465	5.18692878837851	5.40605459662621	5.56514061687222	5.25900049421298
"MP1301"	10.0813944647577	10.0164872800925	10.0991495360381	10.0403691424384	10.029944737441	10.1578510725678	10.1482736389855	10.1246742774173	10.1983550064797	10.1916876166046
"MP1302"	8.5798997710163	8.62154605777788	8.58734473730102	8.58143626516362	8.73287608482073	8.76031632676973	8.89471824700332	8.84755258428323	8.8844259803083	8.88256045337243
"MP1303"	8.2070339696166	8.3116302770478	8.25329568542752	8.23943919624598	8.26990001421821	8.04004408352704	8.1064781332761	8.05201070404155	8.01564044433692	8.03885906502078
"MP1304"	10.876715554061	10.949780109354	10.9148781764503	10.9571191989489	10.9218520861421	10.5423052518665	10.5252534855497	10.5599878278579	10.5464337662706	10.5793259529322
"MP1305"	9.21729405804784	9.20903155277174	9.22809201702175	9.23817389892633	9.24403035892322	9.15636675413778	9.17170802793973	9.08948133918355	9.17022853692524	9.13339021451968
"MP1306"	5.81539436194181	5.77543401879691	5.80831588682365	5.73607891005395	5.47092342759233	5.27568922557301	5.60152770179606	5.42633153325709	5.36445527921264	5.48204357872843
"MP1307"	12.3767697491364	12.3794938603604	12.3848841538104	12.3873736338124	12.3659332221206	12.2573878415597	12.2813378075081	12.2866438713737	12.2561941516506	12.3033327970802
"MP1308"	10.5114173712695	10.5129708335956	10.4681240818741	10.4681568515297	10.4773724348034	10.05575289763	10.0535142032153	10.1051235775467	10.1101419269487	10.0908306200291
"MP1309"	10.765677999415	10.7635153055126	10.7758821965753	10.7645863386234	10.8027851316919	10.9356446213304	11.0119797282079	10.9898366280982	10.982933374113	10.9869424561041
"MP1310"	6.20846377051537	6.29478625974683	6.27921637869114	6.12146971218833	6.00421943397006	6.20796525059394	6.06114052505135	6.0471438594497	6.16302900753992	6.07620228446337
"MP1311"	8.63195853030023	8.52218880666703	8.53795777092874	8.57899573694325	8.45741077134524	8.71451112901753	8.58240195294815	8.66922689648511	8.63184519527278	8.56404570367724
"MP1312"	9.42736720851273	9.44494803585629	9.46975160564091	9.50306402154807	9.56446140429015	9.54333665452754	9.45174686906735	9.48579862994666	9.54590991538113	9.51257873415937
"MP1313"	6.57651112995931	6.56153016552555	6.4088871145733	6.42882668710684	6.40831864819704	6.29166540260436	6.20085908118215	6.57114588429151	6.42433644905705	6.39485615836359
"MP1315"	5.28153388458722	5.46081203922968	5.49862568626851	5.5886028305647	5.67056435717937	5.31920844099695	5.69153757094511	5.48663880818216	5.44494718256855	5.78500591115701
"MP1316"	12.9661084073254	12.973495599162	12.973217445814	12.984394798364	12.9731447170414	13.0673308746653	13.0805939096811	13.0865018327824	13.0959338515521	13.0759843716053
"MP1317"	7.84426084413852	7.70447708674797	7.63305983490509	7.67030296429285	7.48068197111176	7.78446006260667	7.48030112736528	7.52805280499562	7.66720840688405	7.38241641776826
"MP1318"	11.1886233562778	11.2410066596315	11.2941883632938	11.2382968757791	11.261426904649	10.8804449426718	10.889239932485	10.9138356054935	10.8776238976033	10.9131837657898
"MP1319"	8.25674642658363	8.31882465140881	8.27386776805847	8.25340550240414	8.28625626731121	7.7643460943302	7.85408941603411	7.74899591974733	7.7945214403796	7.89491916389881
"MP1320"	4.5	4.5	4.5	4.5	4.5	4.5	4.52922518862446	4.5	4.5	4.5
"MP1321"	6.84450950768389	6.83316306727117	6.68573549848883	6.76840677984671	6.6748120465432	6.83677929889335	6.70588143122747	6.57591909086316	6.84793975375804	6.85348266401203
"MP1322"	9.77395466758234	9.8208147031941	9.80192037147126	9.7994058822197	9.79945726837966	9.93074041379501	9.94392120303603	10.0337910658052	9.96659967724889	9.98434853169833
"MP1323"	11.4540673933165	11.4236978538752	11.4596190168011	11.4624405277153	11.4476767857095	10.9266939019556	10.92962193	10.9518066699383	10.9435938767427	10.9372713512899
"MP1324"	5.19887273158854	5.40892138828329	5.24991767609455	5.24602169015408	5.40508053904539	5.23218861729452	5.39152775673802	5.45542916028146	5.40776990678839	5.2391564638581
"MP1325"	7.64791814188558	7.69520019127719	7.71970614391175	7.60999797994702	7.67037362908638	8.14830335915107	8.1153922275852	8.19270323752307	8.13111410075493	8.17696811508567
"MP1327"	10.0743425617079	10.0363444537329	10.0322534494484	10.0527857225058	10.0403706752281	10.145976405346	10.0981338761743	10.1088304588356	10.0375528916145	10.1088317381107
"MP1328"	9.01371089894378	9.04346681367117	8.95330865766843	8.964393826565	8.98189807663059	8.92807924847402	8.96745833673552	9.02485650163441	8.98422134826489	9.04227176687001
"MP1329"	6.92510695338042	7.04909926249337	7.0797857783088	7.01506947188421	6.97350215498149	6.73654633132612	6.83964837635459	6.92728618361735	6.80414118170716	6.81565342184622
"MP1330"	10.2454724995284	10.2253918447788	10.2347806011651	10.2597899606449	10.2500673307703	10.4061943748976	10.3842079142094	10.3815628528353	10.4028131507361	10.3675161588464
"MP1331"	12.4438511929663	12.5093680501128	12.4515205414881	12.5109601783744	12.4817118708884	12.616223761799	12.6335207858672	12.5990211256023	12.6116431695179	12.6514503983202
"MP1332"	12.3956281101904	12.4372595559434	12.4228451737208	12.4417194280735	12.4286658961938	12.4246068021354	12.4232513216017	12.4226878092944	12.4446921159073	12.4427163425526
"MP1333"	8.5336165776268	8.50341675338638	8.52304764940575	8.56010956166579	8.5663259055838	8.36819573523301	8.35094657073964	8.40033647092342	8.47527958698348	8.43949226284275
"MP1334"	4.76596839497289	4.5	4.5	4.71553067857629	4.6699060985245	4.5	4.5	4.50380733144963	4.53627332455631	4.5
"MP1335"	6.65546471306407	6.69125080102932	6.60159828793079	6.72765308981535	6.66845465200674	6.49544693892508	6.45145413620299	6.3989782377646	6.41149411603658	6.41717737690493
"MP1336"	6.9573214846973	7.0476728263678	7.10122992798216	7.00016877484725	7.03992875128896	6.73236463162363	6.71781794309857	6.7948451155079	6.76059610437702	6.83547770038754
"MP1337"	11.8801082115904	11.9508983522282	11.9239063869701	11.8731570697628	11.8891845740709	11.8649047865732	11.9139831410604	11.8543582825507	11.8502559135791	11.8808155533036
"MP1338"	8.58376562201464	8.63381758735876	8.60457207382025	8.61137142904083	8.54025466436998	8.54975098660951	8.49931414225986	8.52835572057244	8.59275314037961	8.56038906124938
"MP1339"	6.34248946413773	6.4112184461017	6.36444287646264	6.45454247841453	6.26936532072893	6.27584154063329	6.20728619086262	6.07586163488459	6.239962552437	6.18002020074915
"MP1340"	7.31769846886023	7.26656102770985	7.31726545324647	7.36855194246396	7.27060761047603	7.08026390698522	7.17391144023516	7.14308820560725	7.0624813817756	7.12380833906137
"MP1341"	8.95153961342933	8.9532784672449	8.91343935876566	8.9368391318978	9.01700366330165	8.96021930667192	8.95287741977749	9.00982138094558	8.97765588642679	8.94831557087979
"MP1342"	6.51672289412161	6.83342823868591	6.72430571249092	6.68456742431331	6.73898318802477	6.18042755267416	6.28807021025531	5.90463128306093	6.1808383824975	6.35563331516737
"MP1343"	7.26229948100539	7.44782266233585	7.3856495032069	7.45738018497715	7.43429815855933	7.4375056952998	7.46505641812521	7.59446733172492	7.44572099073672	7.55665423315044
"MP1344"	9.92047254373531	9.9530557109071	9.97303850437863	9.91581626090838	9.95886239293578	9.83617239513268	9.84087080964713	9.86192661045527	9.87118464397895	9.90091019568735
"MP1345"	12.0604696464025	12.0375730426867	12.0517119379409	12.1159062622245	12.0554095206478	11.9452511545534	11.941894340201	11.9337305693508	11.9563207188175	11.9394785867682
"MP1346"	10.9681194258994	10.9500370972676	10.9516171540936	11.0123661841783	11.0480450027735	11.2260925372213	11.2339056720899	11.240496449047	11.2361494106939	11.2066824312971
"MP1347"	11.229429282473	11.2199117620473	11.203867221113	11.266161365434	11.2366942155317	11.0143434138991	10.9832386387096	10.9895397451572	11.0184417313866	10.9887387764611
"MP1348"	8.84945485297047	8.86166537428167	8.88293410682974	8.92164413030949	8.87028750585145	9.528048196718	9.51448936611444	9.56778836638882	9.563921319264	9.57418946451688
"MP1349"	10.6951107806812	10.6792094128797	10.6835536784028	10.7015176573392	10.6931253266212	10.563319812721	10.5854358439545	10.6332364560771	10.6197836647779	10.6187413597472
"MP1350"	11.5852758948113	11.5838030647185	11.6272278748654	11.587782760903	11.5830699947534	11.2434649415976	11.2771201230641	11.2216749844914	11.2430874217482	11.2026528019318
"MP1351"	9.13800884699202	9.1076588172597	9.00621115207261	9.20765289481671	9.11634171783486	8.94656815043248	8.86928315478901	8.8999300483532	8.92646962352004	8.85576311657572
"MP1352"	5.11752857145777	5.20002070132938	5.19701130048321	5.17539494102812	5.40879187934684	5.43541874614761	5.38851433401595	5.55786860082127	5.35326499428914	5.52739446936219
"MP1353"	7.16223628697205	7.03627775286937	7.04117796923008	7.24685173312679	7.18224882997505	7.52876438440343	7.56875166612506	7.34498757568719	7.46775266557317	7.39581756462095
"MP1354"	10.4146137745127	10.4369148276767	10.4228400482637	10.4246987619555	10.4117770793106	10.1585643695766	10.2438460148715	10.2539157643968	10.2085519973724	10.194486397471
"MP1355"	5.87222029764321	5.88481237016544	5.87498640546741	6.00088068402197	5.92161883603066	5.62299729399755	5.7077926059468	5.76554181306454	5.64077537247687	5.63784980824068
"MP1356"	7.92858541338389	8.0809009459175	7.99829536649445	8.03889746099692	8.08084160709999	7.74805643686561	7.74788698542879	7.81642992366733	7.79667888272982	7.78361862148919
"MP1357"	11.1289234158409	11.1641585926381	11.1757608304362	11.1660929612251	11.110827608523	10.844831306677	10.8705867368368	10.8744330644388	10.8582466561438	10.8665831260309
"MP1358"	10.9590209790286	10.9958608465044	10.9322602085427	11.0177055617319	11.0030354048858	10.9759238051336	10.9986083219026	10.9951856786703	10.9845672978278	11.0399423549274
"MP1360"	7.5160560226006	7.54249385905582	7.50541306151948	7.63297687434442	7.65130961073801	7.68492646566744	7.64986926046295	7.58850935034794	7.65224694599632	7.64728547987843
"MP1361"	8.10025946858996	8.23460466985042	8.26648304614749	8.21886123335905	8.31417904070005	8.14763544572938	8.22283820791916	8.18669915387631	8.06475687524528	8.12299428293982
"MP1362"	7.74006627814238	7.91020194713456	7.72458103660672	7.79290376663086	7.84420903646577	7.81302312724189	7.84413662660847	7.72212524266623	7.73256756878837	7.75904496827617
"MP1363"	8.58108525430439	8.63360075213162	8.71368643470367	8.60150054676724	8.57682200120388	8.66204181177156	8.59538532901273	8.56325245424487	8.57414435716083	8.62586873139143
"MP1364"	11.4898561347947	11.4918755762603	11.4972430711463	11.4632713314903	11.4779401960869	11.2133854589212	11.1879270021814	11.2346895805797	11.1969430721266	11.2248911085923
"MP1365"	8.98271253253076	8.94186075837909	8.95815725186868	8.97572878909655	8.95613382380838	9.30935525201471	9.36201594070899	9.37494084160248	9.37298779514835	9.39500682977635
"MP1366"	8.47782694883308	8.37147581276989	8.31202142006955	8.39894364923619	8.37869287664451	8.40616971303918	8.43830011895804	8.51460049948007	8.46240954641872	8.5050576623585
"MP1367"	10.6574415675215	10.5248705532294	10.6547523990468	11.0953955108491	10.604913690752	10.4905810068631	10.4478110819319	10.4812760207872	10.4192732735369	10.4377386253376
"MP1368"	8.77981124870188	8.74606337128303	8.86929998159861	8.82811462728502	8.77935485557943	8.90102400218835	8.86224139237883	8.90084524227159	8.84667253788064	8.91161801007753
"MP1369"	8.13405100858692	8.19469329671259	8.26922757189894	8.24485174402761	8.22786986240605	8.21284273225145	8.31883349492644	8.27136705772236	8.28035161484721	8.2680655710665
"MP1370"	11.2968656078294	11.2921657678888	11.297880695278	11.2799434907474	11.3074891079879	11.2408778636473	11.2164256422819	11.2541035407305	11.2438435959368	11.2580353975298
"MP1371"	10.9768210908882	10.9515396627952	10.8956225293334	10.8986557774922	10.984748385764	10.9680098950333	10.9509263670388	10.9080019509427	10.8890902742911	10.9598438606551
"MP1372"	10.6266696939483	10.5753156736471	10.626534388332	10.6360325329113	10.6099591274676	10.6657175437869	10.7191421705636	10.6724278600684	10.7264438399125	10.7049309526454
"MP1373"	6.13367049865026	6.02606254642619	6.08411976060003	6.04028500459794	6.25854993999441	5.9488933889645	5.89882847551506	6.03655073577232	6.01736609183226	6.13814946502146
"MP1374"	10.8353808226205	10.8436742186743	10.8376061785096	10.9058303028577	10.8865462273617	10.6314353480121	10.6198469700084	10.6390243050875	10.619810847541	10.6232635687543
"MP1375"	12.1445623901398	12.1554747713891	12.169314828183	12.1700372562466	12.176065931317	12.3753037402853	12.3683297090619	12.3973185123035	12.3859169926363	12.418326395778
"MP1376"	11.7061107460585	11.7317246185341	11.7422488841672	11.7216277197383	11.7311122816428	11.5903726086735	11.597666460936	11.6269035408228	11.6117479270255	11.5994604352025
"MP1377"	4.63733893974164	4.53115613957403	4.80093749734441	4.59170603554902	4.85516602686784	4.65213699144041	4.72925298921097	4.70670463143173	5.23366550275498	4.5992262897781
"MP1378"	12.8806703812204	12.8808255757767	12.879505502044	12.8587596110957	12.8568266560758	12.8310013412547	12.8273075985501	12.8525461630086	12.8147363947575	12.8534424718249
"MP1379"	7.74293484366099	7.7765082078223	7.8623196144608	7.81076245880425	7.63349270338576	7.93481857261212	7.97789161877242	7.94495450187243	7.94482250041566	7.95499612292854
"MP1380"	10.5859728745266	10.6188888981692	10.6282514934547	10.6632862993129	10.6595066916485	10.5654710902904	10.5206019563241	10.5917521323989	10.5991554586611	10.580831158372
"MP1381"	8.06882050748812	7.9332852921789	7.87483334136025	7.86228532753484	7.87177705393055	7.89993501503329	7.80537496353003	7.86950795118771	7.87508142053634	7.68489661149914
"MP1382"	6.31389038646602	6.19555246761747	6.22191781252859	6.09452399309571	6.06566064273998	6.8398662764134	6.58790391987137	6.66498831046378	6.60707646666385	6.7271746253736
"MP1383"	9.20493390604756	9.21049064740265	9.14371318594316	9.21836482812497	9.17481479661236	9.34195452799949	9.37609273406162	9.41361273801618	9.33955516655288	9.38846743011408
"MP1384"	6.44708989563018	6.57136213403723	6.52014515223652	6.57930114667793	6.49075176607762	6.79625978915834	6.81412568907005	6.68326655144833	6.77689887594086	6.76716112432523
"MP1385"	10.0312189407745	10.0301664594306	10.0824590969101	9.97134364990189	10.0418876504744	9.97023517417914	9.96934357970192	9.94266566710563	9.94237784294069	9.96362942596252
"MP1386"	6.42823927975105	6.52903543887833	6.62045391498759	6.32506182595301	6.61437779151354	6.46261573910162	6.5234117230619	6.5545757391979	6.3023243526386	6.55406193896303
"MP1388"	7.12543345114729	7.11572960343821	7.20584242324668	7.13084814048858	7.17505081334649	6.64375311269535	6.55890357383013	6.70016764966298	6.63440299749279	6.62290162162381
"MP1389"	10.9828036665313	11.0511504207341	10.9950804374942	11.0140728307188	11.0422429324321	10.8940333644139	10.9137047534894	10.9410166536721	10.9132143565598	10.9203515524841
"MP1390"	5.22763030182616	4.86863508132447	5.24925858489069	5.06640872205896	4.85756468842965	4.88503636255112	4.74483816051155	4.75787414670019	4.8726751119622	4.8147859031109
"MP1391"	9.96694220357845	9.82768933070556	9.78602898307052	9.70104642277005	9.75866804545285	9.61609826779314	9.55021147989244	9.52196255214277	9.55854811525754	9.49944905973815
"MP1392"	6.76841472417585	6.80234705215884	6.80152256084592	6.89278717409086	6.81667238853645	6.73502540668744	7.06751910269744	7.03819743243711	6.93228176939266	7.01483715121971
"MP1393"	4.9932255907422	5.26194605798423	5.3518268416253	5.22794569518205	5.31064793796498	5.62297160288022	5.74263252013886	5.43777501113788	5.73040353006641	5.6115334008925
"MP1394"	5.14415680298252	5.05568776780789	5.16710275502289	5.35287834106383	5.06488044352468	5.33531860441915	5.23217743339615	5.50880019843347	5.48026702725844	5.6044450913783
"MP1395"	10.4240484122246	10.3877817132302	10.4177303388906	10.4068083966184	10.4176478826301	10.5508731737981	10.5198056930414	10.5986998383443	10.588303612969	10.5528295989823
"MP1396"	5.76864979813313	6.29345213149588	6.09547677095309	5.94135520126714	6.10602596398993	6.05923124582332	6.17808585588649	6.082600032403	6.10948782653322	6.05199829784201
"MP1397"	7.80146672931723	7.77890123795521	7.69743587451354	7.74085869513774	7.80065853298801	7.77246723792614	7.80790929968493	7.8438615675234	7.71891185388318	7.62328263056537
"MP1398"	9.04988142058683	8.98989857480855	9.04729439930438	9.04674381359247	9.03905560960036	9.02385297951308	8.94626461238837	8.99960772648119	8.9321273545234	9.01481274756019
"MP1399"	8.19334276010027	8.27732894165311	8.10545891808384	8.23512317244472	8.1510730345524	8.37795336679486	8.34197211338679	8.24063840570372	8.34792797371487	8.29034968123827
"MP1400"	7.88454568967819	7.95290374364109	7.88073970821599	7.93867046011078	7.89589771370955	7.83014031103358	7.84276942431094	7.85749040949605	7.88520683166509	7.93055214509513
"MP1401"	7.56209677335074	7.60118194437384	7.64233458505121	7.66380243867559	7.71216030455804	7.71771264195273	7.70658868485995	7.76645054092996	7.57962092093193	7.70531769745204
"MP1402"	7.32890487139581	7.20618207156975	7.21546672285561	7.31033549875169	7.17612052792947	7.39639450827855	7.33527785985009	7.48192894790368	7.4426654283995	7.39149806066085
"MP1404"	9.78094156815745	9.78921773611715	9.80806020792696	9.71997759218004	9.75580697901216	9.55564834862024	9.58795526307578	9.57404345969107	9.59839027092971	9.59261598686531
"MP1405"	11.48674204324	11.4595530336991	11.4833597818693	11.4735052838589	11.6024283834389	11.374470911174	11.3594028492109	11.4064343450491	11.4045592251871	11.3830908330897
"MP1406"	8.35214134541905	8.41623764632397	8.34387657657366	8.36139558287739	8.36924641616446	8.39265329499239	8.44416224649255	8.44730263968863	8.42829929592503	8.39722149716387
"MP1408"	4.54789278252794	4.96389546298796	4.99585113609098	4.59322789637223	4.99526268778967	5.20550147999821	4.80108331110992	5.00489596974856	4.98077022322564	4.62942182673452
"MP1409"	12.9203217142491	12.9325797067402	12.927655737988	12.9317681722405	12.929435076991	12.9088932887424	12.9018416978139	12.9176753950913	12.8967197438356	12.9452846588359
"MP1410"	10.2056917322698	10.1971170080403	10.1513050048448	10.1621562119967	10.1599499012245	10.2970806545069	10.2754352034625	10.407998355044	10.3974410781523	10.3824689709529
"MP1411"	8.88012423462907	8.67857061855155	8.42168727337408	8.49223584148502	8.58441946255961	8.48569568676204	8.07099530071127	8.32623193272407	8.37809704077678	8.30629955977708
"MP1412"	6.49496679107456	6.56695643869255	6.55165554291083	6.52780799217408	6.74895446562103	6.29361050537948	6.29634446676253	6.35492136187119	6.22187037808087	6.36630485883757
"MP1413"	11.0372598445523	11.0547378657629	11.0279201714736	11.0550600782302	11.0762398913266	11.1293437340918	11.0971869406192	11.1641518327518	11.1305958249307	11.1866976164644
"MP1414"	11.7973097619928	11.7992964435188	11.8048979505402	11.7870305212815	11.7586776996978	11.7457514033073	11.7296851658432	11.729487162493	11.7390548881694	11.7601424260147
"MP1415"	4.94213810032888	4.95349704136378	4.95723363398692	4.98553132948167	4.65672296803732	4.91339017296023	4.53248254959842	5.08136684624603	4.72332513080871	4.95946060622853
"MP1416"	6.88107667027292	6.97034317359585	6.7594438331891	7.01170060769236	7.07038772457041	6.94421863215262	6.99053186518525	7.06689927089242	6.92846825939511	7.12712320175
"MP1417"	10.2869476627061	10.3317159139129	10.3761291708673	10.3116119201118	10.3298335224446	10.1110942383626	10.127342220935	10.1159681560861	10.1242430293469	10.1042222062744
"MP1418"	6.6189211701616	6.75100107108367	6.73567601117761	6.77631845066615	6.76991801307805	6.80450168894153	6.59194519312342	6.6614192032468	6.72581197814311	6.78453705776565
"MP1419"	8.59090307337325	8.59255963086303	8.56738843954133	8.49125248113534	8.44891032703796	8.71553305356268	8.83061491226681	8.75504403799665	8.66166156227492	8.74209788690935
"MP1420"	9.39089775316429	9.41912147196392	9.32311558184121	9.28377374482616	9.34876619128485	9.43601033940167	9.59835867901953	9.43091835874747	9.40900564848893	9.47781126913765
"MP1421"	12.1051259498937	12.0969496863746	12.0782908962906	12.1871066228764	12.1450358565072	12.3017546314769	12.3183596818929	12.3315887171482	12.3255192620975	12.3014193615824
"MP1422"	8.91448522073486	8.8939523530507	8.84762322985467	8.85444145769441	8.90017817489354	9.05279260832212	9.0372402121801	8.97711685089481	9.04229459851842	8.9108816841451
"MP1423"	9.12954600317391	9.15618010069189	9.12395309639155	9.15621907513718	9.17751393644408	9.15605472991861	9.11459361120232	9.1444569506488	9.14604776602783	9.11369415447201
"MP1424"	7.33928118339811	7.3692465643314	7.25025836355145	7.27186044288606	7.26383284014241	7.107987115056	7.26134643264093	7.22344246419665	7.09424233452515	7.20530901398323
"MP1427"	10.908759036409	10.8604520102923	10.9846007991136	10.9518283306918	10.8519871624199	11.1011788069018	11.0852685359568	11.0495360326762	11.1240985434693	11.1190404299683
"MP1429"	4.5	4.5	4.5	4.5	4.5	4.52816998388915	4.5	4.5	4.5	4.5
"MP1430"	9.42863026511574	9.43307228541595	9.45050892468374	9.3537670794109	9.4093871024751	9.2267400915867	9.18254349316007	9.19315369569282	9.21176317744871	9.23320028463847
"MP1431"	7.65455327418547	7.62461980288393	7.60338395221825	7.60226386129076	7.66888540095156	7.5174651085564	7.70522983384133	7.69934939254521	7.62440059616531	7.6021737485547
"MP1432"	7.72388242836973	7.75293675076111	7.77234011636195	7.62261703716198	7.65970022791459	7.69260586561788	7.76303324171087	7.9658867422446	7.80318871960345	7.68257836162463
"MP1433"	7.16788691656389	7.33995948870597	7.36351734375273	7.34875118737014	7.40053131809843	7.37389554970101	7.3696135859511	7.47384843141448	7.43325643177612	7.31722761747012
"MP1435"	6.9916980429874	6.98702749456373	6.94166365983877	7.06321031486943	6.93047685040576	7.01974909822829	6.83184746980992	6.90860682307426	6.79291615271446	6.95468681113909
"MP1436"	8.12796097439381	8.04967340833048	8.10017053877292	8.10308222258909	8.07474432446218	7.9131760567981	8.10563308923379	8.12071767050156	8.09140112464339	7.98611927472516
"MP1437"	15.1898975585856	15.2092128017878	15.1816069825377	15.1867714675837	15.2043527343932	15.4261307824657	15.3991839871412	15.4461370822	15.4343028680658	15.4568050634704
"MP1438"	8.04276295886558	8.0497177308712	8.03488707279752	8.00698396644817	7.99917085012127	8.74915721357589	8.84667562889905	8.85944891992876	8.74830538857963	8.77443439285974
"MP1439"	10.7890255641909	10.7670098710064	10.7763448822519	10.7985562020038	10.7594363394978	10.7504638982278	10.6881016746206	10.7171655346547	10.6767677712952	10.7193240557297
"MP1440"	11.531063566281	11.5269179906892	11.5456970483085	11.4811261728136	11.5151089828259	11.7792132760874	11.7728497132878	11.7807010638916	11.8096312946625	11.8166989956935
"MP1441"	8.93497244618346	9.01742374170498	8.99686261171437	8.92131078529559	8.96786115556132	8.9844741066694	9.07994731674094	9.03011003461315	9.01457973606017	9.07718174272793
"MP1442"	7.35652885547277	7.22554973702563	7.28017509057693	7.33519586402405	7.27583454579549	7.11224252471925	7.20527138914748	7.33893292659584	7.20605212631253	7.18740610231987
"MP1443"	4.7090925065297	4.85038697436843	5.10535658763897	4.55007751405391	4.86667608112563	4.92257552302949	4.8817855843378	4.82434895272505	4.68965193979618	4.91448255381397
"MP1444"	10.0016450197469	9.71572244647052	9.76895496423899	9.67397549035819	9.74674582746898	9.52729301544803	9.4331267695012	9.33726163680276	9.30590988752835	9.28345091793505
"MP1445"	10.0865687920246	9.76431024849345	9.66812621785479	9.7867610248589	9.63795801620075	10.3009723601725	10.0282797950973	9.87858910366102	10.0219929040152	9.89643268711696
"MP1446"	9.52354486378512	9.5269718894926	9.55018899451201	9.44876014330295	9.40178983243197	9.63274764136089	9.56775480382912	9.50833730289235	9.52151787436605	9.39127656381818
"MP1447"	8.0874884914987	8.20923823276874	8.17020599487596	8.17270085042269	8.16169195004245	8.31577388503693	8.34302997770761	8.29071195355055	8.24435651237524	8.23669112390077
"MP1448"	10.5863830646464	10.6343761258767	10.6138439893991	10.614239742992	10.704822456069	10.6949987945353	10.6892016574697	10.7241340577358	10.7353515750868	10.7231973848564
"MP1449"	6.60771682564864	6.63677600688759	6.58082621392449	6.54637988618382	6.61546961999772	6.75771609040864	6.41417899016555	6.62732114601358	6.61667275266589	6.62957880713521
"MP1450"	8.53439572403742	8.55892761323579	8.50465021513843	8.43338579924613	8.44385225601645	8.06119479746556	8.03235308741517	8.11243278968811	8.02711731514727	8.10074357416615
"MP1452"	7.53764372787121	7.63932769258343	7.35696044143877	7.47071674942511	7.37542338651284	7.71565243092483	7.69318940099455	7.76162254859303	7.67894970905575	7.61805044200771
"MP1453"	5.5688515020482	5.50248365058227	5.30974182811171	5.48673070992073	5.39168161040709	5.19792627484453	5.36709701139528	5.29239174553711	5.44551023620651	5.42561727673308
"MP1454"	10.9186302498041	10.8944833356105	10.9489780563508	10.8540186610649	10.851889655047	11.0189171039736	10.9886748855137	11.0068070777721	11.0288442153685	11.0182942765573
"MP1455"	7.34340809826023	7.40253295293166	7.44960692243485	7.32240825750894	7.34588976402321	6.95830537622525	7.07034414027578	7.10850512752993	6.98100120971715	7.06122970714829
"MP1456"	7.51782268684638	7.5354570887781	7.63228749915062	7.67894680932382	7.63835239851146	7.61774260314766	7.70332379723754	7.62235488732319	7.56105606321942	7.68631047426008
"MP1457"	6.17514365393513	6.33221616068025	6.29312918822947	6.22924456896112	6.18257584250526	5.92383895833009	6.16232027802646	6.14478441704491	6.11303061487667	6.13619805425221
"MP1458"	8.58807559751271	8.68676594214591	8.63009225555306	8.47123116956622	8.57849590034492	8.16555709781681	8.12513578518559	8.01309520962179	8.09240388125013	7.98082512522643
"MP1459"	9.4095308837618	9.3770925185077	9.39461367517739	9.465797045125	9.49319870049516	8.77887009866384	8.7446696296831	8.77998875327571	8.79397941017936	8.76418399280516
"MP1460"	8.90319233097417	8.85044342243276	8.87081737515764	8.89021648504621	8.91188305228621	8.53636971751279	8.5747868607003	8.56031545213205	8.5084547117827	8.50463524297831
"MP1461"	6.60540319095897	6.57183048432134	6.48296242501095	6.53654646457239	6.49320101451288	6.61544002968029	6.59241976107424	6.41468388299231	6.61000973650873	6.5217725566456
"MP1462"	6.87111421497456	6.80435186750302	7.01473174154426	6.93677730627365	6.90005906963949	6.94285100132261	6.99031719077827	6.95464166030324	6.9396759839552	7.04386222093453
"MP1463"	12.1078926264616	12.0857710511738	12.1144234253718	12.0799916853148	12.1120864560046	12.0075268689112	12.0186965633435	11.9984548514959	12.0368136990763	12.0393782394116
"MP1464"	9.77459249747466	9.78338879703165	9.7508629982492	9.75159529534965	9.7707029655319	10.0491474741523	10.0448816659765	10.0932888561452	10.0681261228002	10.0892931363864
"MP1465"	9.59623891237256	9.57446857610444	9.64091549742893	9.5453263620308	9.56996478871991	9.42041107198788	9.37873715289515	9.41443850736061	9.42196891770301	9.42461993577518
"MP1466"	12.5449240215094	12.5714073674001	12.549538397718	12.5670571125251	12.5680201966096	12.6126858205852	12.5761483159508	12.6108904734958	12.626033092047	12.6167041684046
"MP1467"	8.87093056238695	8.91115780819397	8.90204110542528	8.89409110978828	8.8531791983976	9.0563501667283	9.06922212038282	9.04570722897418	9.11043126884677	9.19565899326288
"MP1468"	6.91728235016437	6.82425409487423	6.86906630652054	6.84583537384894	6.65660079461631	6.73014579006091	6.46126456384907	6.73870891238694	6.65646366091921	6.73604764426137
"MP1469"	8.64902763448788	8.60188082117399	8.64254156123487	8.68774705169508	8.61317739685164	8.72365205861529	8.75867206643815	8.77009003431677	8.85366986518973	8.79970610849985
"MP1470"	10.1358922610628	10.1278079642306	10.1033876875286	10.1400961727743	10.1000494387006	10.2798274366524	10.2314010851674	10.2826885397817	10.2878612198177	10.2955335744602
